Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
7227.FBpp0070858,8.837825894829872e-05,2.1408138645540648e-05,0.0,0.2971502178066695,0.0,0
7227.FBpp0288656,0.0013256738842244,0.0007933494034827,0.000159347551706,0.3624359109516594,0.4952380952380952,0
7227.FBpp0091138,0.0285461776403004,0.0104077809616516,2.722863338148969e-05,0.4218062870707804,0.552333519220045,0
7227.FBpp0292849,0.0075121520106053,0.0006831157427943,0.0001175884213286,0.3785667304463698,0.5229691876750701,0
7227.FBpp0083146,0.0078656650463985,0.0021529333265111,2.8224406550447746e-05,0.403452374263112,0.2295709908069458,1
7227.FBpp0080543,0.0510826336721166,0.0198802000778661,0.0001775157723845,0.4534110743416027,0.1938555828081054,0
7227.FBpp0072255,0.0057445868316394,0.0009791346139163,1.6180753099949882e-05,0.3927879992825899,0.2274038461538461,0
7227.FBpp0081319,0.0001767565178965,1.1978237082111489e-05,1.8066277534985045e-06,0.3067367569856905,0.0,0
7227.FBpp0077778,0.0320813079982324,0.0081472954437534,6.15630949672376e-05,0.4219808035321253,0.3855836110984277,0
7227.FBpp0076890,0.0503756076005302,0.0172557652458451,0.0002561951184488,0.4608990067993023,0.2546048777479727,0
7227.FBpp0070308,0.0030932390631904,0.000913556801765,0.000105656332921,0.3658754116719481,0.2588235294117647,0
7227.FBpp0288570,0.0004418912947414,4.86154559657807e-05,6.009405116610768e-06,0.3215685065065957,0.4,0
7227.FBpp0077798,0.0003535130357931,4.319024212812822e-05,1.2161299887534869e-06,0.317860483440294,0.0,0
7227.FBpp0079812,0.0393283252319929,0.0142195421038818,0.000166740802303,0.4438502837958862,0.308685089583966,0
7227.FBpp0074896,0.0036235086168802,0.0012782718505716,6.813411439979608e-06,0.3968730278223006,0.3073170731707317,0
7227.FBpp0303022,0.0046840477242598,0.00042720945669,2.4595404669495112e-05,0.3710667644620015,0.0522496371552975,0
7227.FBpp0072675,0.0489615554573574,0.0226701903527612,9.31660996691646e-05,0.4596527213826867,0.2720702959244293,0
7227.FBpp0086107,0.0171453822359699,0.0063335832323331,3.8795882514015184e-05,0.4174898084883942,0.3333689439666684,0
7227.FBpp0078916,0.0005302695536897,0.0001016021512592,5.150860111896494e-07,0.3365693773177122,0.4666666666666667,0
7227.FBpp0083352,0.0145824127264692,0.006173417570553,0.0001095582357045,0.4189552867361969,0.3437546193643754,0
7227.FBpp0083628,0.0031816173221387,0.0011280960361496,3.402612906412844e-07,0.3618981201738208,0.7015873015873015,0
7227.FBpp0303792,0.0596553247901016,0.0147223427569922,0.0005646027765522,0.4504618816152179,0.2178744917023848,1
7227.FBpp0112376,0.0017675651789659,0.0005445501637457,1.5328720357679354e-06,0.3663054598246251,0.3894736842105263,0
7227.FBpp0071994,0.0116659301811754,0.0045202824022975,1.2342178998846468e-05,0.4021940714647291,0.4067777006708304,0
7227.FBpp0075846,0.00415377817057,0.0008088880054523,2.471926963776454e-06,0.3787712229408716,0.303422756706753,0
7227.FBpp0110174,0.0572691117984975,0.0244765798844266,0.0003851732218694,0.4615246872972404,0.2759841242582098,0
