Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering
6183.Smp_212570.1,0.03860699653324929,0.002282823215065777,0.00015633120054397322,0.47616192133931307,0.23141518902643024
6183.Smp_013860.1,0.00709108099590293,0.00044375692553170657,5.981822562354287e-06,0.41350985396872336,0.30404040404040406
6183.Smp_102820.1,0.09832965647652063,0.010784608553245438,0.00028170151657213964,0.49713887515233285,0.4248209655513026
6183.Smp_212400.1,0.009927513394264103,0.0009702676380991488,7.883351300236226e-06,0.44164349793303,0.16436251920122888
6183.Smp_071390.1,0.03829183737787582,0.002931874406669833,0.0001447001058018671,0.4803818080834957,0.2126653742815359
6183.Smp_129260.1,0.06649858178380082,0.011298465772977889,0.0001931853716939744,0.4933873214811195,0.4211367653184136
6183.Smp_190520.1,0.0852505515285219,0.015239181946939923,0.00010245632971382534,0.502974116132787,0.41143972068186485
6183.Smp_086030.1,0.16435549952726125,0.024957502904468753,0.0005489714583670427,0.5324043511012685,0.27284354337388644
6183.Smp_094640.1,0.15868263473053892,0.027766287084069956,0.00026531502596524446,0.5278402522112617,0.31773608596682074
6183.Smp_123070.1,0.0009454774661203907,1.5559923635065418e-05,0.0,0.32458163827822867,1.0
6183.Smp_038240.1,0.07043807122596911,0.011600036075426933,0.00012433442792864825,0.4951979878440158,0.3775042385208816
6183.Smp_065770.1,0.006618342262842735,0.00027053449757439874,1.1375320572104768e-05,0.4211435440811681,0.06155632984901278
6183.Smp_096750.1,0.11393003466750708,0.014234610428071537,0.0002417735560682433,0.5097661466375943,0.3645015574533626
6183.Smp_141950.1,0.19886542704065552,0.03394409429496021,0.0008905257802967806,0.543957511820766,0.32702267588800177
6183.Smp_159930.1,0.22092656791679796,0.031199440345081684,0.0014131645069164148,0.5508077670938258,0.236778091051735
6183.Smp_064830.1,0.02284903876457611,0.0036318763207387225,1.9822638977540383e-06,0.45190256735914996,0.7799808429118774
6183.Smp_050470.1,0.04585565710683895,0.00619193916889167,2.465000027554113e-05,0.4687708352663397,0.6365446142907928
6183.Smp_132210.1,0.024267254963756694,0.005211023157964702,1.0416757082552145e-05,0.46925642843642695,0.5577624989389696
6183.Smp_156670.1,0.20705956508036558,0.029554219569424067,0.0013983159847644983,0.5441908898505501,0.2789375881739913
6183.Smp_085240.2,0.018279231011660887,0.000986521082032202,0.00010271420152664969,0.4546237010980868,0.14302848575712143
6183.Smp_161940.1,0.030570438071225968,0.0024955530884964747,4.836165007200609e-05,0.46248090354541754,0.370279365418514
6183.Smp_170280.1,0.1051055783170501,0.01797005854013913,0.0002905184475248719,0.506711459756976,0.44086065075570324
6183.Smp_126370.1,0.12180901355184368,0.01915693458169129,0.0003396863071267919,0.5109983587396915,0.3702551796714235
6183.Smp_157420.1,0.014339741569492593,0.0014529732824053458,4.921792586057037e-06,0.42964573066311973,0.25347985347985347
6183.Smp_127380.1,0.02284903876457611,0.00426767359842932,5.937227889248253e-06,0.4642753023659085,0.45440613026819926
6183.Smp_145120.1,0.21131421367790731,0.034952948852221666,0.0011084870768578402,0.5475266019440826,0.31019065745100005
6183.Smp_198420.1,0.06287425149700598,0.008011185330721808,9.122296766934842e-05,0.4845660628299443,0.5798037808088059
6183.Smp_027880.1,0.02473999369681689,0.004011412970649485,2.451155856452616e-05,0.4661521962747747,0.39196472317491426
6183.Smp_063090.1,0.07059565080365585,0.0056078365390871965,0.0003922705737176694,0.4956236816441318,0.21595357941834453
6183.Smp_131150.1,0.08855972265994326,0.009804737856251196,0.00020414240613797618,0.49342570841969274,0.38487449331075035
6183.Smp_153710.1,0.04254648597541758,0.006269663053620069,1.9383843634815202e-05,0.46687283792095924,0.5119647528569462
6183.Smp_103710.1,0.19855026788528204,0.031600605013441016,0.0020218637579256485,0.5429795060204033,0.30597223798176937
6183.Smp_058720.1,0.061140876142451936,0.007054153919945073,7.381933397509337e-05,0.4803090450104749,0.5119076160792776
6183.Smp_153310.1,0.039237314843996215,0.007412110568182072,5.1807815577786235e-05,0.4819881919986556,0.4962106490478041
6183.Smp_161980.1,0.10179640718562874,0.01283395338726697,0.0003571014628789542,0.5085806439709952,0.30545515635874915
6183.Smp_029900.1,0.12433028679483138,0.01912209130695163,0.00032131854601329406,0.5169968721218156,0.3388469630001351
6183.Smp_164840.1,0.14260951780649228,0.024394301471237795,0.0008852495965222833,0.5254350149393795,0.3383195619224564
6183.Smp_131100.1,0.001575795776867318,0.00012588746300414428,3.918321988905006e-07,0.3639807524287368,0.24444444444444444
6183.Smp_175320.1,0.008666876772770248,0.0007057613046814639,1.88681494990729e-05,0.43081316692604515,0.21414141414141413
6183.Smp_084650.1,0.0025212732429877086,0.0005316914653061931,1.4477434869691278e-06,0.3963007330074555,0.48333333333333334
6183.Smp_161120.1,0.010715411282697762,0.002637692278095022,1.526651633086297e-07,0.4358763319806399,0.694468832309043
6183.Smp_073570.1,0.12622124172707216,0.01994364102216583,0.00025057001604494937,0.5121124539985715,0.35337078651685394
6183.Smp_002510.1,0.04806177119445319,0.004280592745996897,0.00014402410793375566,0.4819515639728179,0.26814063848144953
6183.Smp_025160.3,0.015442798613299715,0.0024728744532143115,4.5164064553583226e-05,0.4549824686360794,0.3162213338943825
6183.Smp_086330.1,0.05026788528206744,0.006239676648396162,0.0001992658504266843,0.4808917675400599,0.3270045937580095
6183.Smp_103680.1,0.06634100220611408,0.009393466584345601,0.000176177986789915,0.4912090953697088,0.2860762357199412
6183.Smp_055890.1,0.03435234793570753,0.00486468009205011,4.995011632996053e-05,0.4787138156943169,0.2953113769923477
6183.Smp_030030.1,0.0003151591553734636,7.90674711471054e-07,0.0,0.30065424434997207,1.0
6183.Smp_032640.1,0.002994011976047904,6.45131742264583e-05,1.4537118211291248e-06,0.35645237355655973,0.21052631578947367
6183.Smp_127160.1,0.09486290576741253,0.011041488921784871,0.0011320995271981943,0.5120711045876715,0.18836269561804522
6183.Smp_044920.1,0.18121651433974156,0.028247893119616597,0.0009334109681780826,0.54025050092157,0.2929292011957468
6183.Smp_098960.1,0.09360226914591868,0.010841452475787066,0.00025566732663753283,0.49807591536309676,0.4126254109390703
6183.Smp_053130.1,0.10542073747242356,0.013070804669888466,0.0002428527770413026,0.5066305025018621,0.38629915057776826
6183.Smp_156150.1,0.005830444374409076,0.0011677099102228791,2.5284861169219895e-08,0.3895577782750805,0.5495495495495496
6183.Smp_045470.1,0.0055152852190356125,0.0007687914822497433,1.2440978514777853e-06,0.4071126351468937,0.40336134453781514
6183.Smp_198740.1,0.0861960289946423,0.016767282385334436,8.44735569542019e-05,0.5019391080584338,0.4516945577274645
6183.Smp_168170.1,0.010400252127324297,0.0017361216344279065,1.5355865720052463e-05,0.4493729632479494,0.2540792540792541
6183.Smp_073490.1,0.03734635991175543,0.007929713360245458,2.3873356601031805e-05,0.4769497353025728,0.5404062075377244
6183.Smp_198280.1,0.0006303183107469272,4.842010499918032e-05,4.414265779236464e-08,0.35733607337831363,0.0
6183.Smp_012720.1,0.0739048219350772,0.011313346030988679,0.0006255834907449595,0.5017405561960688,0.28288958139704407
6183.Smp_036090.1,0.006145603529782539,0.0011758946473650294,9.745540732882661e-08,0.40210503616017695,0.6788124156545209
6183.Smp_021140.1,0.0907658367475575,0.011209170948587371,8.685154344269639e-05,0.49784132430475786,0.45454106280193235
6183.Smp_130650.1,0.16530097699338164,0.026895321501668592,0.0007016539510965771,0.5334343199864,0.30422103202613904
6183.Smp_143470.2,0.1517491333123227,0.023475232890937336,0.0004747326928231635,0.5277084897918382,0.3366558506745423
6183.Smp_113460.1,0.06807437756066813,0.01348911981263703,6.463690293973779e-05,0.49655501333528895,0.5041462576265361
6183.Smp_040510.1,0.001575795776867318,3.213880716082789e-06,1.650712044993985e-07,0.3047427144451641,0.28888888888888886
6183.Smp_137330.1,0.054049795146549,0.006834003446209794,0.000157528993568971,0.48938966203552053,0.282185054472917
6183.Smp_211100.1,0.031200756381972894,0.004098600037889177,6.643700227442353e-05,0.4610687481147445,0.41301338255652975
6183.Smp_197770.1,0.027576426095178064,0.006400874642877216,1.1138828319942954e-05,0.46157209827644186,0.4859770114942529
6183.Smp_169680.1,0.04538291837377875,0.007981406522433602,1.3505329803828084e-05,0.4833473538844837,0.42121564072783585
6183.Smp_130350.1,0.011030570438071225,0.0025409334458096435,9.972187191218603e-07,0.4319575419097065,0.5726708074534161
6183.Smp_074140.1,0.02111566341002206,0.00255016953476469,2.1531144440183434e-05,0.44561555862270313,0.31893165750196384
6183.Smp_164630.1,0.00787897888433659,0.0011318269659182248,4.83445175974797e-06,0.4109376420863287,0.3795918367346939
6183.Smp_010370.1,0.006460762685156003,0.00065254092504881,3.5737729628778255e-06,0.42147940654737226,0.17804878048780487
6183.Smp_181160.1,0.0012606366214938543,3.4442021556161275e-05,1.0317937623572914e-07,0.34238517682439723,0.03571428571428571
6183.Smp_074390.1,0.043649543019224704,0.010956312052065608,1.354817669605506e-05,0.4777761511464751,0.6065243551509444
6183.Smp_032370.1,0.03356445004727387,0.002350341074249873,6.217633418851126e-05,0.47191015926172414,0.21206484188147753
6183.Smp_160410.2,0.0003151591553734636,8.410103954325187e-05,0.0,0.3624207457750906,1.0
6183.Smp_099030.1,0.14387015442798612,0.02431135327566103,0.0007241952531870299,0.5250869871103089,0.33063113698814395
6183.Smp_033930.1,0.00047273873306019534,1.0946818233460543e-05,6.720038281075452e-10,0.33114038378855004,0.6666666666666666
6183.Smp_000310.1,0.009927513394264103,0.0004592732197065539,2.7614469979314157e-05,0.42592348088101484,0.10445468509984639
6183.Smp_061580.2,0.0009454774661203907,4.5113896269431956e-05,5.3765784777861197e-08,0.3481937317622878,0.26666666666666666
6183.Smp_050160.1,0.07500787897888433,0.014486223724663879,5.5814852426270715e-05,0.49269737650080103,0.5669615214506856
6183.Smp_019880.1,0.0302552789158525,0.0035371732504420306,6.28090458979482e-05,0.46663237659615264,0.3423320244328098
6183.Smp_127610.1,0.0069335014182161986,0.0011883551838576469,1.9796125528681394e-05,0.42515255281345515,0.4513742071881607
6183.Smp_160190.1,0.022376300031515913,0.0027975881685985615,4.88720536744891e-06,0.4422594581811932,0.6143242433323345
6183.Smp_030290.1,0.02647336905137094,0.004896245824988982,1.737633470325041e-05,0.4713840218758964,0.4988594240091246
6183.Smp_101670.1,0.0012606366214938543,0.00012584284932939382,0.0,0.3590556887458705,1.0
6183.Smp_037530.1,0.05720138670028364,0.006264927462973937,0.0001998276795458555,0.4921620852334557,0.22963943807740894
6183.Smp_146430.1,0.004884966908288686,0.00012783250305936083,8.908676948608891e-05,0.37944242134248596,0.16129032258064516
6183.Smp_097720.1,0.0003151591553734636,1.202697023419213e-05,0.0,0.3219453084074476,1.0
6183.Smp_049520.1,0.1159785691774346,0.019239715499019646,0.00039827638843760904,0.5105047597454971,0.3578231292517007
6183.Smp_123620.1,0.008194138039710053,0.0016232830121039798,4.135083460044628e-06,0.4467456065312983,0.4841628959276018
6183.Smp_147390.1,0.09234163252442483,0.01527409305613761,0.00019828434015192698,0.5007501484657174,0.4277646509728421
6183.Smp_145550.1,0.022533879609202646,0.002805820306183343,5.558987243759973e-06,0.44262985973745883,0.5448635871171083
6183.Smp_123050.1,0.07075323038134257,0.01402797621557856,3.708646018649253e-05,0.4910949845375802,0.5093362233534839
6183.Smp_084600.1,0.032146233848093286,0.004908328432915817,6.506240515405199e-05,0.4783527402563215,0.2954699121027721
6183.Smp_047200.1,0.11140876142451937,0.012491901832419869,0.0003252682964228873,0.5081324116912355,0.37181002600462393
6183.Smp_055200.1,0.028521903561298453,0.0028487859249484277,0.00010559452214329905,0.4633594381762483,0.29300184162062615
6183.Smp_210800.1,0.06555310431768042,0.013277395112414686,3.4143294484927175e-05,0.48863553666062953,0.5191612604263207
6183.Smp_165680.1,0.0001575795776867318,1.4812873681975004e-06,0.0,0.3063620419457181,0.0
6183.Smp_161630.1,0.009612354238890638,0.0011091412617765242,7.950004883011201e-06,0.42741613629318714,0.3524590163934426
6183.Smp_169210.1,0.043807122596911434,0.007625176870574494,1.9476035635785306e-05,0.4806366525440175,0.4545100381788432
6183.Smp_149080.1,0.00047273873306019534,5.582075297650766e-05,0.0,0.3560321467646276,1.0
6183.Smp_130870.1,0.06271667191931925,0.013029595945153166,3.9606741628530357e-05,0.48705941404794645,0.43957824386415706
6183.Smp_058050.1,0.04238890639773085,0.0071894731672245285,3.525665218619101e-05,0.47226157050549633,0.5243855074072019
6183.Smp_147560.1,0.03561298455720138,0.0074663428222751654,2.1182736464501137e-05,0.4724374724611376,0.5150442477876106
6183.Smp_210660.1,0.08887488181531673,0.018312570707267335,5.035628021802774e-05,0.4993308109848288,0.5405817366438658
6183.Smp_064600.1,0.006460762685156003,0.00080037953952545,3.5668510347174874e-06,0.4134020357420188,0.3402439024390244
6183.Smp_040570.1,0.1367790734320832,0.019854268175454853,0.0014643937128251273,0.521889452791171,0.2981997353020905
6183.Smp_194100.1,0.017964071856287425,0.0006105253664627334,5.412026827303244e-05,0.4208919982956139,0.25461884800496815
6183.Smp_088720.1,0.029624960605105576,0.0010923450942413515,6.194334283328842e-05,0.4363861990172924,0.30259415178063487
6183.Smp_041760.1,0.20595650803655843,0.029594447344618163,0.002547200301229081,0.5436777222733228,0.2727649797122574
6183.Smp_052500.1,0.001575795776867318,0.00016611815936101986,3.4889361406835593e-10,0.3539260355108159,0.9111111111111111
6183.Smp_165270.1,0.05546801134572959,0.012334403794858687,2.8269202626380267e-05,0.48501075484233025,0.5650252525252525
6183.Smp_083650.1,0.0302552789158525,0.00253624135253974,0.00014682355193722964,0.46584403043325334,0.1630671902268761
6183.Smp_016200.3,0.029624960605105576,0.00533033073509248,1.9844888573100463e-05,0.4764838940885282,0.4548867903060644
6183.Smp_103830.2,0.039394894421682945,0.008039812189137647,6.148268795195109e-06,0.47026550721624727,0.6599196787148595
6183.Smp_067780.1,0.005357705641348881,0.0005017980904673653,5.651327525607928e-07,0.40361488132872847,0.5935828877005348
6183.Smp_028360.1,0.11660888748818152,0.016617581821451625,0.0007752641225550501,0.5179257354282002,0.27162345024320667
6183.Smp_159730.1,0.101638827607942,0.019184939170343397,0.00011427878893188746,0.5056207151652962,0.48863691078049015
6183.Smp_096780.1,0.005042546485975417,0.0003324403128335092,1.144691672145865e-06,0.39489418619665695,0.20161290322580644
6183.Smp_071830.1,0.040970690198550264,0.007822962568960949,5.086902033558112e-06,0.45983183224465707,0.5856251856251856
6183.Smp_209080.1,0.025370312007563817,0.004001751731984213,1.6269469070109333e-05,0.45973183257109895,0.5979813664596273
6183.Smp_042790.1,0.02473999369681689,0.0014385413555676756,0.00015918417267891732,0.47113889237934115,0.13914747672709457
6183.Smp_031310.1,0.06508036558462023,0.007864822389653924,5.877929416011676e-05,0.4843810150705194,0.5157384987893463
6183.Smp_194370.1,0.02111566341002206,0.0040725609369450695,6.552397856411635e-06,0.4645133399486055,0.5152059252609135
6183.Smp_055800.1,0.06366214938543964,0.007411460412673287,6.731878022906555e-05,0.48009088798776006,0.5962828292754834
6183.Smp_210750.1,0.043649543019224704,0.007084433355761065,0.00019516892041890688,0.48187832461958136,0.29001203369434414
6183.Smp_005860.1,0.04522533879609202,0.006028629324719908,3.395729287961828e-05,0.4711038946901137,0.4827124095416778
6183.Smp_168390.1,0.10148124803025527,0.01976907770302438,0.00011763309996957964,0.5093976409894225,0.4264994252484955
6183.Smp_133370.1,0.001418216199180586,0.00010042737497894055,1.584433783731533e-07,0.3735642710913772,0.08333333333333333
6183.Smp_078550.1,0.1537976678222502,0.02718984287374874,0.0002076110302883462,0.5256527667068638,0.32544976881042453
6183.Smp_105080.1,0.009927513394264103,0.0009053041055023459,1.2572404011909725e-05,0.42958752491487573,0.21710189452124937
6183.Smp_158580.1,0.0003151591553734636,4.525711117953029e-05,5.863465546472244e-10,0.35345263502860785,0.0
6183.Smp_090150.2,0.0069335014182161986,0.0012126481771120904,6.271567667725147e-07,0.4263243230921155,0.5190274841437632
6183.Smp_141380.1,0.12448786637251812,0.021769047346371567,0.00030648411389707546,0.5190277952629766,0.33698801559416663
6183.Smp_159940.1,0.0055152852190356125,0.00026764865167962524,6.677218658630378e-06,0.39058943341247215,0.16638655462184873
6183.Smp_212390.1,0.053419476835802074,0.010024072612406924,6.331615597829857e-05,0.48601430226977627,0.4114258784102215
6183.Smp_096270.1,0.017018594390167032,0.0019329385515053327,3.567449923222979e-05,0.4573778040039168,0.32502596053997923
6183.Smp_148980.1,0.04727387330601954,0.010498703562376255,1.2619685417026329e-05,0.47853320986329967,0.5880267558528428
6183.Smp_068950.1,0.136306334699023,0.021895335901251162,0.00045841542220796476,0.521889452791171,0.3317785270819953
6183.Smp_017860.1,0.0040970690198550265,0.00015276206972382377,6.750355828723407e-06,0.3799425251808238,0.16923076923076924
6183.Smp_136150.1,0.026788528206744405,0.004945324494960137,6.884092988500831e-06,0.4658098149334051,0.4326487991646363
6183.Smp_194930.1,0.009454774661203907,0.001306062619792925,5.458627964865739e-07,0.41227332967030555,0.6745762711864407
6183.Smp_151140.1,0.2631578947368421,0.0398183646001316,0.0013046417652194508,0.5676692293518001,0.24805200862505067
6183.Smp_062070.2,0.026946107784431135,0.0017516845047681102,6.137886811466824e-05,0.4667697527282189,0.21864465084279325
6183.Smp_082800.1,0.06586826347305388,0.006713316272589144,0.00018381418992465939,0.4912851987232404,0.2151388936697532
6183.Smp_211120.1,0.009454774661203907,0.001363417267595049,5.743236908385913e-06,0.4286583731205347,0.37457627118644066
6183.Smp_018220.2,0.10825716987078474,0.015824010361444384,0.00023691230239182416,0.5050167726005981,0.3494043905771916
6183.Smp_167140.1,0.04853450992751339,0.009712144330553863,3.567347589894585e-05,0.48049099403881435,0.5669444561952706
6183.Smp_015880.1,0.012763945792625275,0.0010650242727116802,0.00012144631909992222,0.44854661788799144,0.32993827160493827
6183.Smp_033550.1,0.010085092971950834,0.0006951322678817117,5.546810367052319e-06,0.43034543192768615,0.3189484126984127
6183.Smp_127050.1,0.06823195713835487,0.012523720819956716,0.0003652636996848993,0.4911330155903594,0.5313595928492002
6183.Smp_084140.1,0.09596596281121966,0.01656462751624952,0.0002824072415350465,0.5081324116912355,0.37468671679197996
6183.Smp_049300.3,0.030728017648912698,0.005965305139554615,1.045852754796912e-05,0.47473618012712854,0.4880782447792757
6183.Smp_127650.1,0.005672864796722344,0.0008840176894231941,2.2536783079106022e-06,0.43864992601454633,0.43174603174603177
6183.Smp_168490.1,0.05357705641348881,0.007994069025788201,7.260522479284269e-05,0.48642434654995476,0.3213256984209613
6183.Smp_083150.1,0.003151591553734636,0.0003642017563781411,3.225595422713859e-07,0.39201388492510264,0.3894736842105263
6183.Smp_176040.1,0.05357705641348881,0.006842211318706973,9.944093773445364e-05,0.4847512520307506,0.398750650702759
6183.Smp_033400.1,0.06901985502678852,0.010070357439583406,0.00029596588648330216,0.4973338009973581,0.304023907296532
6183.Smp_151800.1,0.04018279231011661,0.003468859565841037,0.00010801899375209649,0.4843810150705194,0.20373629766867377
6183.Smp_122900.1,0.09045067759218405,0.01754548542582226,8.26757070901938e-05,0.5026551977742973,0.46380988865984396
6183.Smp_007970.1,0.030097699338165772,0.0026350293047433734,2.601472397073609e-05,0.4500745603802648,0.5979057591623037
6183.Smp_161400.1,0.011503309171131421,0.001815341047153667,1.3582727226175076e-05,0.446148479093796,0.556697108066971
6183.Smp_171830.1,0.020958083832335328,0.0015949805309690135,3.3619828775227385e-05,0.4503302300872194,0.2834358623832308
6183.Smp_099870.1,0.09407500787897888,0.012427824453978803,0.00024054405861822768,0.5051776828356149,0.3698863444740481
6183.Smp_143130.1,0.12685156003781908,0.024568963880057356,0.00018742072663171957,0.5178834419662184,0.43952288248199994
6183.Smp_196540.1,0.014024582414119129,0.002174458272366518,4.7956330920312755e-06,0.4242992326432268,0.7142492339121552
6183.Smp_172510.1,0.0341947683580208,0.004770039124747813,5.150525215132327e-06,0.4620428843303446,0.6697388632872504
6183.Smp_147890.1,0.0009454774661203907,0.00017045437207558001,3.781171322218127e-09,0.3726642749041198,0.3333333333333333
6183.Smp_205390.1,0.031200756381972894,0.0033724323298430273,2.816766488200776e-05,0.47666295605549125,0.23893759934369072
6183.Smp_212710.1,0.0025212732429877086,0.00016644622949887024,1.0890632299925377e-06,0.36318867428234514,0.4
6183.Smp_155480.1,0.14387015442798612,0.022661517673411433,0.0007981846264062304,0.5259579225674499,0.2850108568244269
6183.Smp_162080.1,0.009769933816577371,0.0015304428095790144,1.2139062961033346e-05,0.4449277838023229,0.43204653622422
6183.Smp_170110.1,0.032461393003466746,0.003621574868707164,7.08458865235452e-05,0.4746651171557751,0.2510063935590812
6183.Smp_055740.1,0.017964071856287425,0.0024938890474499827,2.5325203887785437e-06,0.4348303483248756,0.6092221704704238
6183.Smp_089220.1,0.008666876772770248,0.000758960132772722,4.380516212336774e-06,0.4238738557892201,0.36363636363636365
6183.Smp_176340.1,0.07548061771194453,0.014940466745814578,5.328894430198166e-05,0.49285053079874963,0.5168717953197474
6183.Smp_045710.1,0.06728647967223447,0.01249604771268749,0.00028628245672355455,0.4973338009973581,0.36726369143824694
6183.Smp_141630.1,0.0861960289946423,0.013904233447083811,7.580466961658878e-05,0.49682731142329106,0.4301250242749329
6183.Smp_010230.1,0.09659628112196658,0.015530700306033967,0.0002077594611307191,0.507197747146378,0.3436916909232426
6183.Smp_006700.2,0.17759218405294672,0.02936271511893022,0.0007254505584143663,0.5353254520400363,0.2856874930063152
6183.Smp_006590.1,0.007563819728963125,0.000737065727995758,3.3615971867929947e-06,0.4060179660895205,0.3891843971631206
6183.Smp_146630.1,0.012291207059565079,0.002657321557436263,9.451502984710605e-06,0.4397448779862925,0.5191475191475191
6183.Smp_149050.2,0.020800504254648595,0.0025278495906479732,5.665989123760954e-05,0.4613370648372962,0.3945176960444136
6183.Smp_145670.1,0.03435234793570753,0.0035445952173409623,0.00011426705431537031,0.4742037259098483,0.227032511732127
6183.Smp_058780.1,0.0003151591553734636,4.8854452576523645e-06,0.0,0.3121370523830254,1.0
6183.Smp_027550.1,0.017333753545540495,0.002120535540828943,8.578092408012911e-06,0.44953222500129786,0.3751459549624687
6183.Smp_020200.1,0.18751969744721084,0.022202151888846895,0.0007743395030629436,0.5340182410170353,0.26220607671159296
6183.Smp_009530.1,0.008194138039710053,0.0005209618708180946,1.4273938939243434e-05,0.4221246425930718,0.2458521870286576
6183.Smp_044400.1,0.017333753545540495,0.003107218286128634,3.372108331241805e-06,0.4432485763431864,0.42535446205170974
6183.Smp_051390.1,0.006460762685156003,0.0005786511747534463,8.230118837724221e-06,0.43762079977355167,0.12682926829268293
6183.Smp_172200.1,0.26047904191616766,0.039557860999153184,0.0012403984160409768,0.5649385916905675,0.25930841129709137
6183.Smp_001390.1,0.05373463599117554,0.011970254110316462,3.288971263742234e-05,0.48364223521073063,0.6808349146110056
6183.Smp_135380.1,0.16987078474629685,0.02906385685610223,0.0003920285720668928,0.5321363173618318,0.30322323915638677
6183.Smp_101220.1,0.000787897888433659,4.0628827698103786e-05,2.8108650933110955e-07,0.3516886059068547,0.2
6183.Smp_174260.1,0.18578632209265677,0.030690666969284137,0.0007143433503757477,0.5389191562133167,0.2983248155684294
6183.Smp_065150.1,0.02473999369681689,0.003335098147054058,6.0427018019646755e-06,0.4503302300872194,0.574718275355218
6183.Smp_210650.1,0.11786952410967538,0.01927983473761794,0.0003232702890017849,0.5123606907673542,0.398177379750732
6183.Smp_094950.1,0.14859754175858808,0.02435643884906012,0.0004967269349498115,0.5280600025244222,0.30902189110509215
6183.Smp_140150.1,0.11361487551213362,0.01993675616533799,0.0002606343511469233,0.5150236016175338,0.3614231776853136
6183.Smp_040800.1,0.025055152852190354,0.002877385740011023,2.9145236733421792e-05,0.4694996024813674,0.2858848817769286
6183.Smp_148210.1,0.04947998739363378,0.008404381306649859,2.99797953550551e-05,0.485196284164816,0.41456217822185143
6183.Smp_000320.1,0.01670343523479357,0.0014851444535517538,5.079356545066158e-05,0.45913274671094695,0.19478885893980233
6183.Smp_028210.1,0.03986763315474314,0.007924907526875968,1.3540857296715027e-05,0.4775602884275836,0.551853943158291
6183.Smp_085750.1,0.001575795776867318,0.00012001241540104017,3.519113465964924e-07,0.36204833192431984,0.5777777777777777
6183.Smp_153170.1,0.13898518751969743,0.024574753265057387,0.0005423640539438295,0.5247828407379653,0.37761922778948886
6183.Smp_007450.2,0.007721399306649858,0.0006450411574981557,5.2883768004080215e-06,0.4146453501352279,0.34778911564625853
6183.Smp_139470.1,0.0003151591553734636,3.97153148073447e-05,1.1734776350396148e-09,0.3434234380418211,0.0
6183.Smp_130180.1,0.03088559722659943,0.005656022151284551,1.4258701594693905e-05,0.47191015926172414,0.43778126635269493
6183.Smp_019990.1,0.058777182477150955,0.010066028716777909,5.777714545443641e-05,0.490639070889549,0.4643402807806509
6183.Smp_025260.1,0.025370312007563817,0.002721871925329563,4.511369079540375e-05,0.46936061503243864,0.30559006211180123
6183.Smp_037400.1,0.0748502994011976,0.012410498201655273,0.00017654627864727634,0.4962441807760806,0.38509438152342884
6183.Smp_128680.1,0.000787897888433659,1.9258882430192872e-05,2.1328054535074709e-07,0.3219943455685576,0.0
6183.Smp_023160.1,0.020958083832335328,0.0027783109081500027,6.3908485950973e-05,0.46281840694142234,0.34518113465481887
6183.Smp_145490.1,0.04979514654900725,0.006192119981401251,0.0001532444693032073,0.4805638122541722,0.40436005625879046
6183.Smp_122750.1,0.06697132051686101,0.011953256914788584,0.0001409270255298943,0.4916660694874262,0.4374361820199778
6183.Smp_124230.1,0.1046328395839899,0.017881211462007728,0.000582927440574944,0.5089888146322882,0.37146322847952895
6183.Smp_065130.2,0.02017018594390167,0.002149393918791924,9.118315648953384e-05,0.46732006707820434,0.22256397637795275
6183.Smp_084570.1,0.01055783170501103,0.0005146064083015623,8.382379548779958e-06,0.41797934688712257,0.39032112166440525
6183.Smp_123000.2,0.012921525370312006,0.002856727416388745,4.930347377436088e-07,0.4451776379557989,0.6772056609454984
6183.Smp_083970.1,0.0009454774661203907,5.895976638646176e-06,0.0,0.3271770857572385,1.0
6183.Smp_128960.1,0.030728017648912698,0.005008771912448284,1.6979875582491058e-05,0.46694158668224933,0.5219138250066085
6183.Smp_148930.1,0.08666876772770249,0.013639074131061218,0.0001937970711140668,0.49948811769066004,0.36504719324391455
6183.Smp_165920.2,0.031200756381972894,0.006152901378466012,1.757357426417406e-05,0.45199918967417224,0.663897861867405
6183.Smp_150260.1,0.005830444374409076,0.0009352973265005891,2.0438508943321055e-06,0.41272944359744307,0.36036036036036034
6183.Smp_165800.1,0.13126378821304757,0.02000622109440681,0.0009777093533284485,0.5236994740147242,0.3104164742820205
6183.Smp_154020.1,0.21572644185313583,0.036543014119741736,0.0006847672916509585,0.5486634337155731,0.3062828119727124
6183.Smp_007000.1,0.019539867633154743,0.0023506327417534435,2.7474453167161485e-05,0.42540921856173264,0.56031995803829
6183.Smp_174220.1,0.030570438071225968,0.006154850449189257,1.2560935567741213e-06,0.4574767821047616,0.7043427167352171
6183.Smp_134470.1,0.13110620863536085,0.02314584220251472,0.00038709991639645136,0.5203052449190508,0.3828826483384245
6183.Smp_065780.1,0.022691459186889376,0.0037742757247214375,2.404522426786765e-05,0.464717566521456,0.3658702408702409
6183.Smp_090010.1,0.0037819098644815627,0.0003191707474287383,1.9529489281673085e-06,0.3994961026972164,0.34782608695652173
6183.Smp_177010.1,0.13473053892215567,0.024562448494408612,0.0004960371367343223,0.5194103710334407,0.38505827410055193
6183.Smp_166490.1,0.003624330286794831,0.0002963309780214769,1.1280206972151888e-06,0.40469661351019787,0.2608695652173913
6183.Smp_124940.1,0.01418216199180586,0.001009183816619791,2.6281906480759526e-05,0.42842671284998385,0.3188514357053683
