Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
4932.YMR250W,0.020699852143913258,0.004504055001687689,7.185474317100075e-05,0.4750488603778339,0.18184126984126983,0
4932.YIL036W,0.054049613931329066,0.018331468833628545,0.0001504646328485947,0.4929897606887238,0.38264511824449554,0
4932.YPR204W,0.0018071299490717923,0.0008022115305398814,1.2417463933506942e-07,0.4219910272034799,0.38181818181818183,0
4932.YDR051C,0.0031214062756694597,0.0009675745313094028,1.807524102808281e-06,0.4438202726643925,0.26900584795321636,0
4932.YIL010W,0.006735666173813044,0.0019153361275294869,4.1709074168925304e-06,0.45079299371114295,0.22560975609756098,0
4932.YMR223W,0.058813865615245604,0.01839169759903729,0.000208798451099118,0.49543905010084405,0.25973741451888016,0
4932.YOL149W,0.02957121734844751,0.009757506500597321,7.355801280180865e-05,0.4806416448434073,0.27157045313469896,1
4932.YGR258C,0.033349761787415805,0.009039913481669238,8.62467106719806e-05,0.4833532504678715,0.3888699214749061,0
4932.YFR054C,0.0001642845408247084,8.826622332413948e-05,0.0,0.3421452644770889,0.0,0
4932.YBR208C,0.029242648266798094,0.008639434588586117,0.00015250902250762773,0.4673838384278266,0.24674665143147337,0
4932.YLR396C,0.025135534746180386,0.0056132792236241935,3.739672969056999e-05,0.4767241894308905,0.326281389748882,0
4932.YOR251C,0.013142763265976671,0.0029093493341450978,3.607673353762414e-05,0.4577126152850386,0.1477848101265823,0
4932.YPL096W,0.011992771480203713,0.0036101035809287777,1.9451815986271184e-05,0.46835545558501407,0.3135464231354642,0
4932.YKR010C,0.009692787908657796,0.0028591042084907606,1.2795382724855521e-05,0.4750488603778339,0.35184102863822325,0
4932.YDR480W,0.007392804337111878,0.0014153397046504123,1.6153337090543886e-05,0.40841954190534197,0.1707070707070707,0
4932.YPL223C,0.0009857072449482504,0.0002933371815238823,7.759455429298557e-07,0.3824583877483913,0.26666666666666666,0
4932.YKL143W,0.029242648266798094,0.011868159189035695,1.8683324756532278e-05,0.4446637907264739,0.5331682854059544,0
4932.YBL081W,0.002957121734844751,0.0008741977336332231,1.763596173653325e-06,0.42838032796747627,0.26143790849673204,0
4932.YPL194W,0.018892722194841467,0.004118578695815088,0.0003602983791215717,0.4666309187740229,0.47048054919908466,0
4932.YLR108C,0.002135699030721209,0.0006744044370022901,2.4623783094479838e-06,0.42726702656024185,0.2564102564102564,0
4932.YHR005C-A,0.009528503367833088,0.0017938015271387617,2.1697646993645825e-05,0.4596494375954483,0.3079249848759831,0
4932.YDR306C,0.001971414489896501,0.0006269570333605411,1.3128864059787585e-06,0.41271461138056603,0.4090909090909091,0
4932.YDR179W-A,0.000821422704123542,9.659498149910622e-05,5.811431341051598e-08,0.34264635031477286,0.3,0
4932.YMR243C,0.017742730409068506,0.0034803312344400513,8.618217145243325e-05,0.4673838384278266,0.15022499134648667,0
4932.YGL061C,0.00919993428618367,0.001320807193945227,2.4179098162271866e-05,0.4186511119847325,0.22337662337662337,1
4932.YOR256C,0.005914243469689502,0.001718820728126699,2.6831327756937045e-06,0.4351527761025941,0.34444444444444444,1
4932.Q0255,0.0001642845408247084,0.00015445655628947683,0.0,0.38710708012843087,0.0,0
4932.YGL210W,0.10070642352554625,0.02541142918773663,0.0005921510086637656,0.5095067138904568,0.2195193466184734,0
4932.YNR047W,0.020699852143913258,0.0056042764707276245,4.2153525840653045e-05,0.46688162231469515,0.2831746031746032,0
4932.YGL091C,0.01839986857236734,0.00414396293502408,7.660204976191597e-05,0.46695330138467517,0.15057915057915058,1
4932.YKL139W,0.07129949071792345,0.020102311619571465,0.00041862478072983786,0.4991794401065291,0.22861612796798672,0
4932.YBR168W,0.004435682602267127,0.0007368070632122758,1.4802855667108593e-05,0.4233125022364762,0.24786324786324787,0
4932.YBR044C,0.08066370954493182,0.02632881237730502,0.0003439280088573536,0.49787204592717,0.24863876304085789,0
4932.YHR146W,0.02792837194020043,0.0057471206164599,9.717402780360869e-05,0.4592676977831757,0.16157326836059868,0
4932.YAL011W,0.030392640052571054,0.00717868183680272,6.542864357875028e-05,0.4739385007509282,0.2910105757931845,0
4932.YLR378C,0.0762280269426647,0.024581399692644668,0.0006083523003006618,0.4939906331929643,0.29645490429731136,1
4932.YHL024W,0.005421389847215377,0.0018520750479245386,3.852413381374455e-06,0.45089323676066734,0.30303030303030304,0
4932.YCL064C,0.016757023164120255,0.004231273953726674,4.929510695956972e-05,0.45657889793125894,0.1970491166763735,0
4932.YGL102C,0.0001642845408247084,2.3526358310139987e-06,0.0,0.3007515404498251,0.0,0
4932.YNL168C,0.01642845408247084,0.002912344094872753,3.295846491066914e-05,0.45284006976387725,0.3086868686868687,0
4932.YPR198W,0.008871365204534253,0.0015017947960353948,1.4492358478855024e-05,0.4485988685205135,0.16142557651991615,0
4932.YMR296C,0.032528339083292265,0.006486414797187747,0.00018423507323529347,0.4748634392769838,0.14715684766446188,1
4932.YCR093W,0.03696402168555939,0.012778625596629171,7.804698119072794e-05,0.4788633123780338,0.2760714285714286,1
4932.YFR032C,0.0011499917857729588,0.0001871487382665098,6.679229911423075e-07,0.3565651029975477,0.047619047619047616,0
4932.YBR154C,0.05782815837029735,0.015866680581726644,0.0002284849474393585,0.4913570805442781,0.2396885521885522,1
4932.YDL178W,0.01544274683752259,0.003171377650417127,2.2209345616790596e-05,0.43933270671227526,0.22649279341111875,0
4932.YBL097W,0.03072120913422047,0.009751423240664466,4.283136307075931e-05,0.4800347740797161,0.3189005807601633,1
4932.YBR012W-A,0.006735666173813044,0.002497507935163187,4.48764234223576e-07,0.4344069597327832,0.28292682926829266,0
4932.YMR062C,0.005421389847215377,0.0005767829545596792,6.061048498815564e-06,0.3944365618686398,0.19696969696969696,0
4932.YPL072W,0.0022999835715459176,0.0007112235994248197,1.7756336071240603e-06,0.4329846008355159,0.2967032967032967,0
4932.YPL114W,0.0001642845408247084,1.0981708825531089e-06,0.0,0.2723894258077271,0.0,0
4932.YGL055W,0.05717102020699852,0.01409924640544152,0.0004716841760142569,0.4894199579321074,0.1482162377024744,1
4932.YHR115C,0.03942828979793001,0.01194003912316684,0.00012379813989689872,0.4754201373300635,0.28929567642956766,0
4932.YER160C,0.007392804337111878,0.0027926702526984465,3.511763546902238e-07,0.42630882732764475,0.35858585858585856,0
4932.YKL196C,0.050928207655659606,0.01153309129863556,0.000285729788450121,0.4909605050151867,0.21943835473431464,1
4932.YKR079C,0.015935600459996715,0.00516706925619516,2.5840580068600758e-05,0.4587135704048083,0.2643900343642612,1
4932.YKR093W,0.021192705766387383,0.00336740740354516,0.00010937417436591902,0.4567503121443282,0.1068313953488372,0
4932.YGL003C,0.09084935107606375,0.027716258808819855,0.00046121320612683785,0.5092081581398094,0.25770500825536596,0
4932.YOR004W,0.025464103827829803,0.009641391462610355,4.427757789992885e-05,0.46417402954125625,0.687557603686636,1
4932.YPR128C,0.002135699030721209,0.00031664813603527646,1.7721837963799326e-06,0.3925276283886019,0.1794871794871795,0
4932.YER087C-B,0.051585345818958434,0.01869053479165493,0.0002087846539796261,0.48808478353030277,0.44205449624549764,0
4932.YGL130W,0.018892722194841467,0.005625916054548072,2.767423342255677e-05,0.462726354567029,0.2494279176201373,1
4932.YDL239C,0.006735666173813044,0.0009698999541432493,4.3892401464632764e-05,0.44698366207202317,0.12926829268292683,0
4932.YNR013C,0.007885657959586003,0.00196803931208957,4.36657303778413e-05,0.4638554717964132,0.21365248226950354,0
4932.YEL015W,0.02332840479710859,0.008057497541297013,5.071895537231105e-05,0.4609032169372756,0.29347717510738186,0
4932.YHR130C,0.0004928536224741252,4.705314329847957e-05,4.846488432809219e-07,0.33171559914593535,0.0,0
4932.YIL139C,0.007721373418761295,0.0017205981101821798,1.4082405285673335e-05,0.43602613842292043,0.5522664199814986,0
4932.YPL068C,0.00410711352061771,0.001148368650357235,3.8075681360664898e-06,0.41804691479198425,0.2833333333333333,0
4932.YDR511W,0.006899950714637753,0.0015240644913955667,4.395937476222877e-06,0.43778342260800024,0.44018583042973286,0
4932.Q0120,0.009692787908657796,0.0008221459422066439,1.32297844049176e-05,0.41355637073479934,0.6253652834599649,0
4932.YNL222W,0.025135534746180386,0.006013634337535658,6.512776006107173e-05,0.44655708832316565,0.2604919160646715,1
4932.YLR005W,0.02792837194020043,0.006126180192019145,4.1042270467151996e-05,0.44482637346531356,0.3598329272537417,1
4932.YGR208W,0.02365697387875801,0.00544169263447122,0.0003998463326354422,0.46857191936051173,0.15015540015540016,0
4932.YBR187W,0.008707080663709545,0.0026307729658660265,2.062627119916699e-05,0.4557237531568896,0.2467343976777939,0
4932.YDR390C,0.05224248398225727,0.015827994655979154,0.00015905275757395604,0.48559117563168863,0.22510564847330516,1
4932.YJR112W,0.011499917857729587,0.0020581902466425203,2.9652650970613907e-05,0.4473781464395207,0.28530020703933745,1
4932.YPL158C,0.010842779694430755,0.002379222389550282,3.0044199130433858e-05,0.46209363849423907,0.2629370629370629,0
4932.YJR090C,0.041892557910300644,0.012597726950416988,0.00029278315650621344,0.49139677333695475,0.2504863362667902,0
4932.YCR097W,0.0018071299490717923,0.00044928004722452326,6.613377345932788e-07,0.3851706868320245,0.2545454545454545,0
4932.YOR327C,0.05339247576803023,0.01172018203425268,0.00023836440104271645,0.4938703139675378,0.24129154795821461,0
4932.YBL103C,0.04797108592081485,0.013221920760406364,0.0002260546408791842,0.4859402985411538,0.26794708845266674,0
4932.YOL156W,0.005914243469689502,0.0009087145720617265,3.589013781233508e-06,0.39466688231610736,0.12222222222222222,0
4932.YPR127W,0.005257105306390669,0.0013684987965554066,7.225537881833241e-06,0.44459879090324245,0.18346774193548387,0
4932.YOL011W,0.009035649745358962,0.003190741562407361,9.002197820504814e-06,0.4544300505855493,0.4026936026936027,0
4932.YGR230W,0.0024642681123706258,0.0006398387211732035,7.736787224054062e-07,0.42759740314481676,0.4,0
4932.YOR194C,0.039592574338754724,0.010774425897530391,0.00018383951161189717,0.48266291019107854,0.34356846473029046,1
4932.YDL070W,0.0959421718416297,0.030838471035231615,0.0004677422956024865,0.5092081581398094,0.27773208956977374,0
4932.YGR237C,0.004435682602267127,0.001230010664711168,2.4751833356451064e-05,0.45975365861523415,0.22792022792022792,0
4932.YOL008W,0.005421389847215377,0.001278859288669716,7.737978977738824e-06,0.4288937923667886,0.16666666666666666,0
4932.YBR117C,0.044521110563495975,0.009341490126387237,0.00021767300864190318,0.4679591243278839,0.23452234522345222,0
4932.YDR143C,0.03778544438968293,0.011214801828067765,0.00013126556862778086,0.4883590765204049,0.24002278336814126,0
4932.YPR171W,0.007557088877936586,0.0017071109786160877,1.575963662493632e-05,0.4510938566657889,0.2222222222222222,0
4932.YNL055C,0.0586495810744209,0.014757716520534512,0.0003969409535613307,0.49527769558200313,0.19113712900890692,0
4932.YHR114W,0.04912107770658781,0.011163656161682717,0.0017773352078169454,0.4915953335330664,0.2201297389508653,0
4932.YMR089C,0.038278298012157055,0.009854352532536787,0.00018055887890660712,0.4810978058476877,0.2152582507029747,0
4932.YDR032C,0.01018564153113192,0.002318625200405018,3.5880078565858235e-05,0.46286719351226324,0.19090428344791116,0
4932.YKL166C,0.07277805158534582,0.021308641615825547,0.000582967858008472,0.4918735875425053,0.25613106850658307,1
4932.YKL213C,0.05043535403318548,0.013837312036489809,0.00022170165121146473,0.4941912955673217,0.22279704498520364,0
4932.YDL248W,0.0009857072449482504,0.00012256343914376084,5.029658035809588e-07,0.34883591335807795,0.06666666666666667,0
4932.YGL010W,0.001971414489896501,0.0002924622100644624,3.160932746795959e-06,0.3891626036170535,0.22727272727272727,0
4932.YER083C,0.04238541153277477,0.007184817622138051,0.0002669381407759915,0.4772103755501815,0.14381805568123548,0
4932.YML100W-A,0.000821422704123542,4.563307245230483e-05,2.931220701991683e-07,0.33826395246277946,0.2,0
4932.YMR262W,0.011499917857729587,0.0022462654490826442,0.000145518301002561,0.44482637346531356,0.13830227743271223,0
4932.YNR016C,0.0489567931657631,0.011776769416815835,0.0003144578429247646,0.49475401847402706,0.148102953472081,1
4932.YDR031W,0.003285690816494168,0.0006779286121467889,5.060312462168464e-06,0.4417254126162343,0.7,0
4932.YPR033C,0.03663545260390997,0.01256140469308752,0.00045646680684720986,0.47176986638267127,0.27628974265745565,1
4932.YGL068W,0.045342533267619514,0.017232283814963674,7.368336415837588e-05,0.4861733261779222,0.48281949934123847,1
4932.YNL248C,0.041892557910300644,0.012888205415529987,0.0001278802448053524,0.4729803792192025,0.25666203489269723,0
4932.YMR144W,0.002792837194020043,0.001032229297234141,3.3048708717894324e-06,0.4303197974772328,0.4264705882352941,0
4932.YBR041W,0.019878429439789715,0.0028635772124682825,6.292052053271266e-05,0.4410208552989316,0.1668044077134986,0
4932.YJL012C,0.011007064235255463,0.002924176070333908,1.9860619020403573e-05,0.45538259149110366,0.21709633649932158,0
4932.YLR102C,0.009692787908657796,0.002282895454531762,1.8018018678651568e-05,0.45314367231362956,0.45353594389246055,0
4932.YOR067C,0.015935600459996715,0.002066175557491794,3.170199717395291e-05,0.4448589042809831,0.31980240549828176,0
4932.YJL191W,0.08887793658616724,0.032797675761047654,0.0001702198712767043,0.4902087724343753,0.4240227288286438,0
4932.YJR134C,0.008049942500410712,0.002229791937134445,4.482315986314142e-06,0.42372531743787706,0.2729591836734694,0
4932.YDL004W,0.0234926893379333,0.004712113482197323,6.164005743991884e-05,0.45757489522627975,0.30394957155520536,1
4932.YOR229W,0.0049285362247412515,0.001268938593767091,1.0426333170983515e-05,0.4428187127566545,0.18850574712643678,1
4932.YDL119C,0.004271398061442418,0.0008520089657634991,1.1004393729189258e-05,0.44688514965752,0.19384615384615383,0
4932.YMR124W,0.02365697387875801,0.006390878845251684,0.00015212706789606743,0.4647414361019301,0.16996891996891997,0
4932.YIR039C,0.02168555938886151,0.005981346979414766,3.098122719125795e-05,0.46688162231469515,0.24242424242424243,0
4932.YDL181W,0.022178413011335635,0.007135678403592162,2.465209773410084e-05,0.4555531084503979,0.6630182421227198,0
4932.YOL031C,0.07458518153441761,0.025994013783286255,0.00023763453827952105,0.48132621119941155,0.4016298587001974,0
4932.YER146W,0.0528996221455561,0.017368392131723847,0.00013291689557437753,0.4707111860356081,0.3625703837000058,1
4932.YBR192W,0.002957121734844751,0.0009065133139231827,6.179785939762901e-06,0.45209964006972597,0.3464052287581699,1
4932.YGL193C,0.0003285690816494168,0.00016651555825965544,0.0,0.37491529473886986,1.0,0
4932.YFL027C,0.005749958928864794,0.001315336711970349,2.4448024951869234e-06,0.4219617547959325,0.3815126050420168,0
4932.YPL269W,0.015771315919172007,0.003647799419401616,5.389781572330388e-05,0.4598231655558367,0.2820175438596491,0
4932.YBR082C,0.10678495153606046,0.03323238381477,0.0007250393084686311,0.5148104821545499,0.2379755837382956,0
4932.YBR275C,0.014128470510924923,0.0037032646165658495,1.772425733917475e-05,0.4590943892179746,0.32585499316005473,0
4932.YGL220W,0.010349926071956629,0.0021316319908323833,2.188756191726246e-05,0.4652390559952706,0.20993343573988735,0
4932.YDR446W,0.002957121734844751,0.00046938415601671186,3.7371144205141875e-06,0.38497567604190636,0.16993464052287582,0
4932.YOL077W-A,0.006407097092163627,0.0010046174680319422,4.354213505454893e-06,0.44057366967032396,0.8744939271255061,0
4932.YPL146C,0.046821094135041895,0.017728827810559095,8.829415782795149e-05,0.4732379537216558,0.4091672844082036,1
4932.YCR076C,0.004271398061442418,0.0014731297138705795,9.743081760202214e-07,0.4121832671864862,0.5907692307692308,0
4932.YGR114C,0.0001642845408247084,2.707976441330831e-05,0.0,0.32955903440991235,0.0,0
4932.YPL047W,0.025464103827829803,0.007838515058504362,4.611557219989507e-05,0.46821125747676745,0.3721826560536238,0
4932.YNL202W,0.05717102020699852,0.009567591511794236,0.0003626442600850648,0.4723926890687398,0.14692437642850045,0
4932.YER075C,0.05815672745194677,0.016505795967292368,0.00020675242161538417,0.49143647254307343,0.2877354715833613,0
4932.YJL046W,0.011007064235255463,0.002523468155133431,2.386159798425577e-05,0.4583679193081277,0.19493441881501583,0
4932.YLR276C,0.12617052735337606,0.042948877532790294,0.0006356667434608584,0.5159020148535461,0.2625149391568883,1
4932.YOR098C,0.034335469032364056,0.010230071187006608,0.00014266175233586988,0.48613447271942484,0.28082443871917556,1
4932.YPR018W,0.040578281583702976,0.009191644153996353,0.00020449741009656637,0.47597814218608475,0.23880056614331324,0
4932.YML032C,0.06965664530967636,0.017259215922299103,0.000799235363347469,0.5009058512136169,0.24179267585530131,0
4932.YMR182W-A,0.000821422704123542,0.00016579275781493315,3.557461926577472e-08,0.35204587401690857,0.1,0
4932.YKL174C,0.007228519796287169,0.0007485788981201735,1.9553865189063287e-05,0.4051012691221472,0.06765327695560254,0
4932.YOR110W,0.009528503367833088,0.002793198218127179,1.8384019838885684e-05,0.4612177312258824,0.2637628554143981,1
4932.YGL017W,0.0036142598981435846,0.0008531434414861135,1.5917556357404557e-06,0.3854391494828389,0.1645021645021645,0
4932.YGL114W,0.0014785608674223755,0.00037039827474520323,1.5590650677831078e-06,0.42992442272515113,0.25,0
4932.YDR101C,0.09134220469853786,0.03298961646973698,0.0004967290010233999,0.49151589020185543,0.345200596279733,0
4932.YKL077W,0.022835551174634466,0.003659557582248221,0.0001024974160843027,0.4494274589684642,0.12376186007715567,0
4932.YBR047W,0.0018071299490717923,0.0004736055321953412,3.3534048144172034e-06,0.4169866093459119,0.2909090909090909,0
4932.YLR113W,0.1347133234762609,0.03636916453111297,0.0018906339697059263,0.520760265143238,0.19071741266863218,0
4932.YDR266C,0.02365697387875801,0.00866273595763405,3.195658616206242e-05,0.4762762807029567,0.28214840714840717,0
4932.YIL066C,0.03499260719566289,0.009963446821976172,8.080550326672029e-05,0.47031085952823276,0.2300469483568075,0
4932.YLR351C,0.023821258419582717,0.004259481327802499,7.496841310508359e-05,0.44622950829945446,0.17365900383141764,0
4932.YNL239W,0.00821422704123542,0.002780559341712456,5.525800558811651e-06,0.423872946633556,0.24408163265306124,0
4932.YLR030W,0.0006571381632988336,0.00015950029583515802,1.874046217444998e-06,0.3503225441798067,0.0,0
4932.YPL058C,0.025792672909479217,0.004717356680254339,0.00017066936215683263,0.4723926890687398,0.13579944471664218,0
4932.YMR162C,0.022835551174634466,0.007102851131017678,5.019313638131396e-05,0.4754201373300635,0.3041392972578459,0
4932.YIL083C,0.008378511582060127,0.0015790650085180066,2.334692236914073e-05,0.43555783024045275,0.19058823529411764,1
4932.YNL005C,0.0469853786758666,0.01654772109547708,0.00031789132365376535,0.47709809075593435,0.4814133235185867,0
4932.YOR154W,0.007721373418761295,0.0016149065553588062,8.796870483194116e-06,0.4534476822316931,0.2765957446808511,0
4932.YHR187W,0.009692787908657796,0.002188843845839182,1.1982154269408276e-05,0.44701650919592617,0.288135593220339,0
4932.YMR154C,0.039099720716280595,0.011298211578342683,0.00015775843629524866,0.4891051424891986,0.2595468567173705,0
4932.YCR016W,0.018071299490717924,0.005877646443181423,5.2228420022779675e-05,0.4616027209848355,0.3616346955796497,0
4932.YGL194C,0.11384918679152292,0.03820137189102255,0.0005627453379939432,0.5154211707454808,0.2716345953340173,0
4932.YKL146W,0.00919993428618367,0.0015616736710833698,1.9441979115103304e-05,0.44275425119282064,0.1961038961038961,0
4932.YBR136W,0.1565631674059471,0.04141264768747431,0.0033781769521715526,0.5283134147245235,0.18127187916089835,1
4932.YKL107W,0.043699687859372435,0.007521982376016216,0.00021072875057546748,0.4761271647728681,0.16949921974748192,0
4932.YMR237W,0.004271398061442418,0.0013120751584840265,3.6881131808613803e-06,0.44521705753774155,0.3076923076923077,0
4932.YHR170W,0.047806801379990146,0.0170752037035311,9.424563602134304e-05,0.47206275470573983,0.418983291859225,1
