Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,SubgraphCentrality,is_essential
4932.YOR013W,0.0045362114813076,0.0004735241847606,1.1262041060957484e-06,0.4095714011147415,0.3300492610837438,1.1742459920924625e+247,0
4932.YCL036W,0.0303456905990927,0.0054419524734027,0.0001571816245461,0.4817270740712832,0.4153090112707654,1.5516793513608627e+249,0
4932.YMR196W,0.0473955889253871,0.0055794318701033,0.0001077426284189,0.4935155164427975,0.2858173234541997,1.6299686327604148e+249,0
4932.YOR375C,0.0899421241983419,0.0165178439930185,0.0001893640650606,0.5084300938444409,0.301178609301621,1.4288689348419712e+250,0
4932.YHR106W,0.0847802283747849,0.0158368026205151,0.0001481004439022,0.5055353471453424,0.2822503086398701,1.3135748508589836e+250,0
4932.YPL029W,0.0400437979039574,0.0071940870344907,8.327972935450504e-05,0.4878663003663003,0.2325367647058823,2.7110282894321165e+249,0
4932.YNR061C,0.002346316283435,0.0003847298381853,4.95696849485677e-07,0.423798475306596,0.2666666666666666,7.75116544967156e+246,0
4932.YDR391C,0.010793054903801,0.0014308684076293,9.678173108090374e-07,0.4620889049512107,0.7872975277067349,1.0720293210095123e+248,0
4932.YDL194W,0.0437979039574534,0.0054614359146114,9.263110635543682e-05,0.4934393331275085,0.2630056323604711,1.5616190546828516e+249,0
4932.YGR228W,0.0012513686844986,1.8044427526866447e-05,2.6295765174100403e-05,0.3401074639570144,0.4285714285714285,1.704558122311764e+244,0
4932.YJL136C,0.0835288596902862,0.0227715104368104,0.0001160199313975,0.506296032311713,0.4885426987372726,2.7165713899971045e+250,0
4932.YDR344C,0.0001564210855623,1.967251858127355e-05,0.0,0.3332464553794829,0.0,2.026728602527021e+244,0
4932.YNR042W,0.0001564210855623,3.809997560536061e-06,0.0,0.3195860827834433,0.0,7.597954696023239e+242,0
4932.YPR128C,0.0270608478022837,0.003374693837566,6.117933647944658e-05,0.476520572450805,0.2365237263072993,5.964342691654778e+248,0
4932.YGL101W,0.0176755826685437,0.0036788880847844,7.083399024000356e-06,0.4699007717750827,0.2707016434892541,7.08912768948328e+248,0
4932.YDR044W,0.0750821210699202,0.0117111529199781,0.0003448007725299,0.502673376317031,0.1842205984690327,7.183038752787543e+249,1
4932.YGL069C,0.0001564210855623,4.3490590522234605e-05,0.0,0.3400893712097032,0.0,9.909281264573101e+244,0
4932.YPL028W,0.0885343344282809,0.0149169148388579,0.0002346762713813,0.5084300938444409,0.2640045029550643,1.1652964421545426e+250,1
4932.YOR083W,0.0340997966525887,0.0043661645048954,0.000131725975174,0.4860118595104151,0.2432672388280556,9.98079770738535e+248,0
4932.YGR213C,0.0170498983262943,0.0013277649031491,4.120806889711886e-05,0.47880467345716,0.2016649677200136,9.231427768052885e+247,0
4932.YDR360W,0.0059440012513686,0.0004880510530433,2.8692839380961117e-06,0.4286001609010458,0.2560455192034139,1.24730710642353e+247,0
4932.YOR279C,0.0115751603316127,0.0014825330048456,8.862423822397238e-06,0.4566102421255624,0.2832284339133654,1.1507316316564317e+248,0
4932.YNL157W,0.0256530580322227,0.0045822761287272,0.0002073738217888,0.4821994267612008,0.3159509202453988,1.099409899419592e+249,0
4932.YOL102C,0.0236195839199124,0.0033753429638931,4.836080593389026e-05,0.4770895522388059,0.2180132450331126,5.967198131272477e+248,1
4932.YBR125C,0.0484905365243234,0.0076798388085946,7.431651962200737e-05,0.4934393331275085,0.2659359014510909,3.0880803475730897e+249,0
4932.YFL013C,0.0165806350696073,0.0029801448968866,7.190263639366275e-06,0.4768404564779592,0.4260557053009883,4.650488413443654e+248,0
4932.YHR135C,0.0810261223212889,0.0115757531657045,0.0002785732533199,0.507501786139557,0.2303682516448474,7.015497131594965e+249,0
4932.YPR032W,0.0425465352729547,0.0056354855853891,0.0001032584613402,0.4919963059873788,0.2332863034512698,1.6628042721435432e+249,0
4932.YIR021W-A,0.000469263256687,0.0001017895094369,1.0016427801150014e-08,0.3797671379351313,0.3333333333333333,5.426019470105052e+245,0
4932.YNL061W,0.1482871891130924,0.0354033219043238,0.0003441636346788,0.5280416288097795,0.3368777262418742,6.566334188004681e+250,1
4932.YDR095C,0.0048490536524323,0.0004723408322402,2.587557673989967e-07,0.4108347792558319,0.875268817204301,1.1683926338486772e+247,0
4932.YLR442C,0.0911934928828406,0.0145119168146191,0.0005912153686456,0.5107045853970282,0.267086346837368,1.1027074544652034e+250,0
4932.YHR158C,0.0890035976849679,0.0178721889671615,0.0002613110083939,0.5098492702767365,0.2280192579024233,1.6728546557402247e+250,0
4932.YKL205W,0.0652275926794932,0.0140467838743397,0.0001023374084752,0.4993750976409936,0.2896605792289246,1.0336113566164448e+250,1
4932.YPL160W,0.1534490849366494,0.0357496006586076,0.0004378866097529,0.5291342492964741,0.2907882419022655,6.694735679772549e+250,1
4932.YPL021W,0.0500547473799468,0.0070954423498965,0.0001376248119911,0.4952358819428306,0.2766457680250783,2.6359265227623114e+249,0
4932.YDL244W,0.025340215861098,0.0024874065848915,7.004354311253789e-05,0.4709739207308089,0.2215320910973084,3.240121515053832e+248,0
4932.YLR143W,0.0692945409041138,0.0118058233880457,0.0001383265420993,0.4989853262566344,0.2137728159504816,7.299773230149926e+249,0
4932.YEL039C,0.108243391209135,0.0174309111247657,0.0004582898440021,0.515066065098292,0.216867570664949,1.5912027310111735e+250,0
4932.YJR125C,0.0494290630376974,0.0061830351708652,0.0001418026619394,0.4927547402497302,0.2133212778782399,2.001769870257876e+249,0
4932.YIR004W,0.0395745346472704,0.0067328522165017,0.0001023895991226,0.4888735948612067,0.222724135767614,2.3741640187913992e+249,1
4932.YPR079W,0.0306585327702174,0.0032894525251814,5.1021690608445375e-05,0.4785179640718562,0.218785975928833,5.665350503866864e+248,0
4932.YGR290W,0.001877053026748,0.0001984201732108,1.4481587039766722e-07,0.3816260744985673,0.5,2.061395585032496e+246,0
4932.YKL220C,0.0342562177381511,0.0034926501493212,0.0002320103202507,0.4855320118478013,0.1747727367935989,6.386923641574003e+248,0
4932.YBR268W,0.0513061160644454,0.0108781791180273,7.901199128312195e-05,0.49052405432364,0.3980383381815469,6.199612836762788e+249,0
4932.YHR148W,0.1356170811825434,0.0342952940669021,0.0001843015332094,0.520772238514174,0.4102490337257033,6.162168024918155e+250,1
4932.YKR086W,0.0743000156421085,0.0160558845799568,0.0004750681327213,0.5040605534968068,0.3364601376859871,1.3503702948060629e+250,1
4932.YIL154C,0.0104802127326763,0.0014104864107191,1.365193585940456e-05,0.4658602346425708,0.2094075079149706,1.0416302152091197e+248,0
4932.YPL075W,0.0441107461285781,0.0056362929043825,0.0001578828898166,0.4949291631183711,0.1861891421216021,1.6634462505744255e+249,1
4932.YLR157C-A,0.0057875801658063,0.0009007316313692,4.7328455660779046e-08,0.4125847047434656,0.5285285285285285,4.246444820642766e+247,0
4932.YCL076W,0.0001564210855623,2.7507025999850245e-05,0.0,0.3372546950833509,0.0,3.962429014413629e+244,0
4932.YDR277C,0.0151728452995463,0.0018118778113074,1.541322743593929e-05,0.4772676371780515,0.2048969072164948,1.7188957015733946e+248,0
4932.YER097W,0.0003128421711246,2.307864073683745e-05,0.0,0.3371657612995095,1.0,2.788345836039753e+244,0
4932.YOR288C,0.0608478022837478,0.0115299703804981,0.0001056209668355,0.4989853262566344,0.2736596613044285,6.9618678697269994e+249,0
4932.YOL006C,0.1273267636477397,0.0212222256422557,0.0009844567795609,0.5229875654450262,0.1937012490518025,2.358651198263017e+250,0
4932.YDL109C,0.0184576880963553,0.0019900619229499,1.4894072153899597e-05,0.4808212996389892,0.419672606113284,2.0737872430654328e+248,0
4932.YGR045C,0.0025027373689973,0.0002064876676761,5.101232287461797e-07,0.3915599926502113,0.6083333333333333,2.23285551626616e+246,0
4932.YLR193C,0.0250273736899734,0.0033237418618668,2.6870762148494684e-05,0.4805321707757065,0.2866352201257862,5.785331509194112e+248,0
4932.YER021W,0.0611606444548725,0.0119800709292122,0.0003683362765615,0.4996873534469283,0.2643452029641288,7.516229426360755e+249,1
4932.YDR094W,0.006569685593618,0.0007604523251705,4.41624709249209e-07,0.4323684566481807,0.8501742160278746,3.028599954937346e+247,0
4932.YIL102C,0.000938526513374,6.526819359813087e-05,1.9330510451243173e-08,0.356394246850262,0.6,2.2302278894063154e+245,0
4932.YCL043C,0.1238854997653683,0.0205877232251752,0.0005932699380103,0.5202213361542843,0.2038814184831884,2.2195938666600584e+250,1
4932.YBL022C,0.1215391834819333,0.0220042629526744,0.0005316411420972,0.5193338748984565,0.1989776964003768,2.5358291112681666e+250,0
4932.YPR110C,0.1675269826372595,0.0405480931192149,0.0003983765479795,0.5339959906448379,0.3191148110334476,8.613001600539977e+250,1
4932.YPL056C,0.0157985296417957,0.0015250646742686,7.20348200234061e-05,0.4780527929410005,0.1881188118811881,1.2177786659690208e+248,0
4932.YHR022C,0.020647583294228,0.0023474243269226,0.0001372270864872,0.4751040428061831,0.2829053897756188,2.8848148325547906e+248,0
4932.YDR492W,0.0233067417487877,0.0027567910203497,4.510419479307805e-05,0.4791635436965972,0.1605296571739524,3.979792374196637e+248,0
4932.YKL048C,0.0600656968559361,0.0082317182740748,0.0001094124850028,0.4986739469578783,0.2644283072236728,3.5474774715267633e+249,0
4932.YLR398C,0.0921320193962146,0.020816324870406,0.0001899959059663,0.5101340568145547,0.3109790605546123,2.2699301384292812e+250,0
4932.YKR089C,0.0400437979039574,0.0048968672376734,9.077486034504436e-05,0.4868631482750742,0.236672794117647,1.2556593900705523e+249,0
4932.YGL235W,0.0059440012513686,0.0007534272022938,8.103685277805355e-06,0.4524095959238554,0.2588904694167852,2.97259125537003e+247,0
4932.YBR089C-A,0.0683560143907398,0.0129198540255386,0.0001262823449133,0.5024363407733418,0.3011462641446056,8.740359126980258e+249,0
4932.YJR100C,0.0218989519787267,0.003066617382272,3.1273588784257606e-05,0.4808574652124859,0.1576567317574511,4.924820033290326e+248,0
4932.YMR018W,0.0331612701392147,0.0050439600108491,3.870242575855796e-05,0.4869373143422957,0.2739425914334257,1.3323122660856792e+249,0
4932.YOR173W,0.0714844361019865,0.0085453471508839,0.0002941430704676,0.502831524303917,0.2171580482936005,3.8238767279260634e+249,0
4932.YBR020W,0.1578288753323948,0.0250035996629965,0.0011650012192117,0.5320406125166445,0.1685092107540075,3.2737589166883323e+250,0
4932.YHR056C,0.0176755826685437,0.0022800979869104,2.5551253711464096e-05,0.4788405362894165,0.3116308470290771,2.7220382536030844e+248,0
4932.YHR042W,0.0935398091662756,0.0153397864765806,0.0003655684625111,0.5108678280326034,0.1892573234063293,1.2322427369321204e+250,1
4932.YPL087W,0.0355075864226497,0.0039091318167127,6.128670867819686e-05,0.4876430205949656,0.2587813340610502,8.001507921573613e+248,0
4932.YCL064C,0.0630376974816205,0.0100324717009004,0.0002522544693448,0.4990242760128014,0.2286581978445242,5.270879122501873e+249,0
4932.YKR029C,0.0671046457062412,0.0097735298671439,0.0002015619643111,0.5005088859312613,0.2233405224059429,5.0018019437736414e+249,0
4932.YER016W,0.0907242296261536,0.0125752313989455,0.000523148303917,0.5107861936720998,0.1926091358465844,8.279892497713732e+249,1
4932.YPL253C,0.0165806350696073,0.0022254959101479,0.0003280302216832,0.4696591243020864,0.3915543575920934,2.5931914078348595e+248,0
4932.YKL134C,0.0549038010323791,0.00865761206989,0.0001231864415682,0.4947376567094877,0.2209686609686609,3.9256232234292106e+249,0
4932.YLR092W,0.0405130611606444,0.0041613129516815,0.0001292909181711,0.4891354246365723,0.1671605159977253,9.067369492780884e+248,0
4932.YGR250C,0.0713280150164242,0.0139825654512094,0.0002564046445467,0.5047370914258645,0.2584345479082321,1.024006928803236e+250,0
4932.YOR276W,0.1817613014234319,0.0327177044097386,0.0027641419124426,0.539630286148392,0.1646956967775124,5.60690853055489e+250,0
4932.YMR123W,0.0342562177381511,0.0044225036060813,5.602787426272913e-05,0.4880525230933659,0.1984835155628168,1.0242131905673896e+249,0
4932.YDL116W,0.0605349601126231,0.0108166741417973,8.71210758041722e-05,0.4981299672744273,0.2734198230041103,6.127275955420697e+249,0
4932.YHR199C,0.0039105271390583,0.0007222144719306,1.1992034467202712e-06,0.4556339533889245,0.1966666666666666,2.7316691016566454e+247,0
4932.YGL124C,0.0495854841232598,0.0059458102249959,0.00020600067894,0.494852542766468,0.223236034021483,1.8510552060409904e+249,0
4932.YKR048C,0.0963553887063976,0.0201022513965124,0.0002610517028998,0.5117265668774513,0.2458293738781543,2.1164688606414263e+250,0
4932.YER023W,0.1220084467386203,0.0233298875725876,0.0003457393712621,0.5184494363798556,0.2421941344919522,2.8507389332424722e+250,1
4932.YPL183W-A,0.0738307523854215,0.0165773143292051,0.0002658032688746,0.5028710768504681,0.355149519594084,1.4396599064914223e+250,0
4932.YML006C,0.0123572657594243,0.0017867015655607,1.4130836334033676e-05,0.477196387250877,0.2291463810451152,1.6714547640460092e+248,0
4932.YPR113W,0.0926012826529016,0.015342170564255,0.0002790804644125,0.5096460459183674,0.2166163625554488,1.2327393623397204e+250,1
4932.YOR318C,0.0082903175348036,0.0005778857951539,4.253795912514588e-06,0.4262284152276818,0.5087082728592163,1.7489908772961964e+247,0
4932.YIR026C,0.1174722352573127,0.0259574284691036,0.0003773495006105,0.5180713128038897,0.2994762538837106,3.5292976799510315e+250,0
4932.YLR360W,0.0320663225402784,0.0027353651684595,8.44572982738971e-05,0.4798829004653956,0.2565279770444763,3.9172561604473824e+248,0
4932.YLR329W,0.01877053026748,0.001423034447632,5.503384021632851e-05,0.47031560361951,0.2212885154061624,1.0602432385454615e+248,0
4932.YOL126C,0.1340528703269201,0.0236472762665356,0.0005168867330505,0.5219627694317439,0.2437622002420964,2.928613612949909e+250,0
4932.YKL149C,0.0414515876740184,0.0071763661951457,0.0005571646433036,0.4896974339333588,0.1938822184105203,2.6973488226402182e+249,0
4932.YBL063W,0.0805568590646019,0.0135798688128051,0.0001343003240937,0.5056953013763645,0.342737335197008,9.654861180227624e+249,0
4932.YFL002C,0.1589238229313311,0.0373247947666896,0.0005979494086305,0.5317750790217933,0.3099550056242969,7.298125074424809e+250,1
4932.YDR051C,0.0139214766150477,0.0018144596605431,2.277548937368389e-05,0.4740823136818687,0.3232890704800817,1.7241871451247959e+248,0
4932.YLR256W,0.0175191615829813,0.0022836455880388,5.619387978183097e-05,0.4814731134206959,0.1795366795366795,2.730697088816889e+248,0
4932.YGR165W,0.0284686375723447,0.0063655831311554,1.206149361873662e-05,0.4773389083849772,0.6131989557403922,2.1228840760645715e+249,0
4932.YDR339C,0.0727358047864852,0.0180007733320052,7.966343872443361e-05,0.4987906686432082,0.5077678902484242,1.6977435899456152e+250,1
4932.YGL079W,0.0115751603316127,0.0009366370240158,1.7654632884448286e-05,0.4562843480122761,0.2654572380599778,4.5935472439801416e+247,0
4932.YER190W,0.0189269513530423,0.0012950683533357,0.0002116874212125,0.4717036818416587,0.2207988980716253,8.782443417606983e+247,0
4932.YGL020C,0.0506804317221961,0.0056485670266822,0.0002292785988992,0.4934393331275085,0.1628253640637541,1.6707248130383988e+249,0
4932.YBR102C,0.0376974816205224,0.0045724074609059,4.472463492900733e-05,0.4852003642987249,0.3563278008298755,1.0945242602728021e+249,1
4932.YGR132C,0.1401532926638511,0.0295604309068092,0.0005123745144855,0.5247906747660482,0.2463761971268954,4.5769935059812914e+250,0
4932.YLR220W,0.0463006413264508,0.0062712017511063,0.0001317039470434,0.4904864201319626,0.1882730187814933,2.0595454048620176e+249,1
4932.YER144C,0.02815579540122,0.0046577704035029,2.3819908763618105e-05,0.484942729272548,0.2996275605214152,1.1359949746177191e+249,0
4932.YDL211C,0.007977475363679,0.0011441648660311,4.444773419526514e-06,0.4636976862261551,0.3019607843137254,6.85555600551815e+247,0
4932.YGL062W,0.0595964335992491,0.0101134127820447,0.000138394398876,0.4974323062558357,0.3063544688492886,5.356514799200816e+249,0
4932.YNL286W,0.0359768496793367,0.0072448473462285,4.430814306174268e-05,0.4853108631291277,0.3978355800265806,2.749238743260245e+249,0
4932.YBR072C-A,0.004223369310183,0.0004595655689235,3.698625249375119e-06,0.4082896921701366,0.3618233618233618,1.1062485218892011e+247,0
4932.YJL141C,0.1615829813858908,0.0240249995032111,0.0010425589060683,0.533016508254127,0.1776548323915441,3.0223427846041906e+250,0
4932.YPR147C,0.0204911622086657,0.0023232066724742,2.8121303398735108e-05,0.4730999777991563,0.2019964768056371,2.8259362056350413e+248,0
4932.YOL139C,0.1385890818082277,0.0327351529507188,0.0003451600058575,0.5256104579462304,0.3062121386030021,5.613229542663352e+250,1
4932.YKL005C,0.0289379008290317,0.0048026898973298,5.716859903874154e-05,0.4856057728826434,0.2500587544065805,1.2079421526910895e+249,0
4932.YFL046W,0.013608634443923,0.0021857366411252,1.1991471199037727e-05,0.4700389677229615,0.1750868751670676,2.502082772695484e+248,0
4932.YOR261C,0.1116846550915063,0.0244663673546411,0.0002478976244367,0.5151490733279613,0.2694379294494796,3.1351868040827594e+250,1
4932.YGR123C,0.122790552166432,0.0256696668995388,0.0004021297850258,0.5206874083726991,0.255066294033537,3.451097439305975e+250,0
4932.YMR072W,0.0813389644924135,0.0144815155548327,0.0002817230623738,0.5077033036848793,0.2482881280569142,1.0981209203309583e+250,0
4932.YPL005W,0.0203347411231033,0.002673332859672,6.0954450708863446e-05,0.479379124175165,0.1800834824090638,3.7430120294387473e+248,0
4932.YGR032W,0.0491162208665728,0.0064340213277031,0.0001330839425182,0.4952358819428306,0.215522679636149,2.167364083951366e+249,0
4932.YOR156C,0.0739871734709839,0.0121048805354788,0.000161891699168,0.50346511261616,0.2536639552800372,7.672343148415763e+249,0
4932.YGR081C,0.0547473799468168,0.013292414121005,4.96056080224334e-05,0.4942786454306479,0.5278428162095784,9.257436647459797e+249,0
4932.YAL009W,0.0328484279680901,0.0036017009523375,0.0001057530511682,0.4826727066817667,0.173570289359763,6.79240304418533e+248,0
4932.YDR104C,0.0100109494759893,0.0007642461689062,2.0098577767067404e-05,0.4683173393890557,0.2058531746031746,3.057987851600125e+247,0
4932.YLR115W,0.0616299077115595,0.0110809196732514,0.0003997719363548,0.4992581023037876,0.2421177716640188,6.43072150770131e+249,1
4932.YGR131W,0.0111058970749257,0.0007302791307709,1.9943114429038187e-05,0.4499261031740446,0.2181086519114688,2.7919996611474785e+247,0
4932.YIL105W-A,0.0001564210855623,7.3914542891385856e-06,0.0,0.3296380323811488,0.0,2.8591836488662658e+243,0
4932.YNR075W,0.0193962146097293,0.0014091486225771,6.118618134571559e-05,0.479379124175165,0.2060057697351167,1.0396882017267936e+248,0
4932.YFL034W,0.0134522133583607,0.0015493737575237,2.236530533977198e-05,0.4752806482789383,0.1616963064295485,1.257009527708299e+248,0
4932.YFR053C,0.0886907555138432,0.0136428871946474,0.0002785541642477,0.5087942697970553,0.265815369466724,9.746396250667812e+249,0
4932.YJL157C,0.0311277960269044,0.0039806304441752,5.5951675519913146e-05,0.485790273556231,0.3082077051926298,8.295459172366247e+248,1
4932.YGR223C,0.0190833724386047,0.0023646298213959,2.3105851563547003e-05,0.4702810063263204,0.2110825091451023,2.9278068426734455e+248,0
4932.YMR258C,0.0129829501016737,0.0012538920756857,1.1003830113678484e-05,0.461488486248466,0.2333235380546576,8.231634904163454e+247,0
4932.YDR113C,0.0436414828718911,0.0062342994425958,6.376944261973293e-05,0.4890231775414977,0.3468966762074211,2.0348999706058325e+249,1
4932.YDR018C,0.0556859064601908,0.0072195194860132,0.0001705474209399,0.4960813222627454,0.2170754866276309,2.729408650981892e+249,0
4932.YFL029C,0.111997497262631,0.0196442308572264,0.0003994913095093,0.5161055945749576,0.2715943274602492,2.0205855683675032e+250,1
4932.YKR015C,0.010323791647114,0.0008440224282915,2.3482755484832716e-05,0.4527299766305502,0.2442890442890443,3.730381818728965e+247,0
4932.YJR024C,0.0627248553104958,0.0107019609782132,0.000159035849227,0.4979747624240536,0.2306608478802992,5.998523858908132e+249,0
4932.YDL132W,0.1021429688722039,0.0174646271335544,0.000392319436502,0.5130818619582664,0.2554890594612877,1.597076452851102e+250,1
4932.YOL051W,0.0394181135617081,0.0052902859974108,9.212149457426949e-05,0.4923373122834039,0.2340795547966862,1.4654889196994214e+249,0
4932.YGR122W,0.013608634443923,0.0012986830833103,3.177051679141049e-05,0.4723309937199852,0.2306869820903501,8.830500450333635e+247,0
4932.YMR261C,0.0359768496793367,0.005228130116275,6.120673014779083e-05,0.4859379750684098,0.2458705145243971,1.4312182800100219e+249,0
4932.YPL196W,0.0369153761927107,0.0054502089535015,5.91773927728318e-05,0.4907499808090888,0.1891092679408582,1.5554653543224607e+249,0
4932.YGR001C,0.0162677928984827,0.0021835216947725,5.479301070274964e-05,0.4693487996476029,0.2367438386855862,2.4974725809773496e+248,0
4932.YGR049W,0.0156421085562333,0.0012946591933234,6.391218849620276e-05,0.4604912482892747,0.1543434343434343,8.778199691419279e+247,0
4932.YGL250W,0.0092288440481776,0.0014015216198721,8.464780627020851e-06,0.4695901278096077,0.1934541203974284,1.0285878588211768e+248,0
4932.YNR043W,0.0455185358986391,0.006841314418909,0.0001978430024182,0.4910892610231986,0.1822490816447446,2.451088123628637e+249,1
4932.YMR159C,0.015485687470671,0.001515615695897,3.0846970748279506e-05,0.4611888616361275,0.3510616367759225,1.202681266264865e+248,0
4932.YKL138C-A,0.01877053026748,0.0018661312123098,6.574598870975352e-05,0.4685232685965555,0.1991596638655462,1.8239231811687889e+248,0
4932.YOR390W,0.0214296887220397,0.0039339015939907,3.115482030093183e-05,0.4774815146762267,0.310111635895234,8.105215447537501e+248,0
4932.YOL011W,0.025340215861098,0.0030469552890677,4.5463081344205136e-05,0.4811107766405779,0.2165478107507093,4.860809123961746e+248,0
4932.YLR162W-A,0.0021898951978726,0.0005048340318841,2.1241071730002758e-07,0.4120262954369683,0.3296703296703296,1.334881223324011e+247,0
4932.YOL159C-A,0.00469263256687,0.0004549825065441,3.76564763917149e-06,0.4398348813209494,0.2459770114942528,1.0839926601691281e+247,0
4932.YBR097W,0.0536524323478804,0.0072734581552915,8.762417403762165e-05,0.492564912551044,0.2692786387738052,2.7697791586983105e+249,0
4932.YPL273W,0.0494290630376974,0.0078285421421283,0.0002565140591229,0.4918448992152638,0.2587502511553144,3.209988365830337e+249,0
4932.YLR042C,0.0123572657594243,0.0013151323527941,0.0003283854310075,0.4672904027483371,0.2310938007140539,9.056541843991901e+247,0
4932.YDL126C,0.1597059283591428,0.0275591958833192,0.0009561646436185,0.5331498623967976,0.1886712373490042,3.977362451119192e+250,1
4932.YLR188W,0.0375410605349601,0.0055892781573235,4.519242130828748e-05,0.4876802196963918,0.2081938633193863,1.6359242475520695e+249,0
4932.YBR095C,0.0350383231659627,0.0046957283865966,9.032945556797928e-05,0.487494280921153,0.254444266495836,1.1545760966295762e+249,0
4932.YAL048C,0.1099640231503206,0.0162115223502657,0.0004931393369029,0.5162723088104659,0.1995639364060416,1.3760894178578284e+250,0
4932.YFR040W,0.0359768496793367,0.0067168340387016,2.798154871252314e-05,0.49014797209231,0.2782988418454528,2.3625386008404664e+249,0
4932.YNL209W,0.1859846707336149,0.0425853156622807,0.0006193725196487,0.5401774397972117,0.263581993186703,9.499005565020193e+250,0
4932.YLR465C,0.005631159080244,8.411650142852429e-05,7.294987410098573e-06,0.3620455317703024,0.7174603174603175,3.7046295000064333e+245,0
4932.YBR090C,0.0010949475989363,0.0003010966334601,2.1166579943612906e-07,0.4144301828082458,0.4761904761904761,4.74829109265206e+246,0
4932.YOL105C,0.0179884248396683,0.0021188733877758,2.5989230588163186e-05,0.477445855115758,0.2590389016018307,2.3505753292578106e+248,0
4932.YDR365C,0.0757078054121695,0.0179546977931403,0.000200891865153,0.5012545083895249,0.4693034238488784,1.6889727368541356e+250,1
4932.YKL138C,0.0320663225402784,0.006808403495616,3.127560978669714e-05,0.4809659945832079,0.5246293639406983,2.428528754288752e+249,1
4932.YPR153W,0.009854528390427,0.0008827784021494,1.1339916590144207e-05,0.4581810363362718,0.2017409114183307,4.0807280178975014e+247,0
4932.YGR161W-C,0.0100109494759893,0.0008327021984151,9.951575782968355e-06,0.4624565972222222,0.4414682539682539,3.630862368975841e+247,0
4932.YDR322W,0.0749256999843579,0.0156926505389124,0.0001977524719853,0.5014117647058823,0.2972720364077882,1.2899299889427389e+250,0
4932.YKL070W,0.0129829501016737,0.0015009527334092,1.898372860527711e-05,0.4608231817198875,0.2171613282397884,1.179845656834689e+248,0
4932.YEL026W,0.1507899264820898,0.0367486049265093,0.000354997428968,0.5286092277162229,0.3608062632765002,7.075047824632536e+250,1
4932.YMR279C,0.0106366338182386,0.0008804772502643,6.651085404405775e-06,0.4526338147833475,0.3362598770851624,4.058873072075911e+247,0
4932.YHR094C,0.0455185358986391,0.0059893450763326,0.0001549588587957,0.4909761155057215,0.2560966939210807,1.87822483508858e+249,0
4932.YNL254C,0.0101673705615516,0.0013577572615516,8.803644580822905e-06,0.4697626570651774,0.2302884615384615,9.653550786403909e+247,0
4932.YKR039W,0.0692945409041138,0.0080143734666514,0.000349338819947,0.50346511261616,0.1707199983657293,3.3630632474689397e+249,0
4932.YBR004C,0.0325355857969654,0.0035441401848264,8.097844477418707e-05,0.4868631482750742,0.1991824600520252,6.577742659449113e+248,1
4932.YFR030W,0.0932269669951509,0.015053136173769,0.0003548373828548,0.5107453862746665,0.1990186678698325,1.1866124069091908e+250,0
4932.YMR263W,0.0369153761927107,0.0048639382308206,0.0001044410714269,0.4913157085766984,0.22084385142445,1.238799196899268e+249,0
4932.YDR429C,0.1127796026904426,0.0302586253569874,0.000153455181592,0.5162306201550387,0.4476113422715364,4.7967766536946694e+250,1
4932.YLR317W,0.0031284217112466,0.0003709349990738,5.960558662185406e-07,0.4021007610541544,0.5631578947368421,7.205615209622903e+246,0
4932.YMR164C,0.0261223212889097,0.0027424175186424,0.0001067867220075,0.4877918510605829,0.2079936512517134,3.9375560436385737e+248,1
4932.YLR403W,0.0578758016580635,0.0086675539290166,0.0001588424938718,0.4985572798877017,0.2446934739617666,3.933715822769201e+249,1
4932.YLR428C,0.0001564210855623,2.010883016746503e-05,0.0,0.335115584211354,0.0,2.1168313388234477e+244,0
4932.YDR280W,0.0710151728452995,0.017153278382448,7.141756119972933e-05,0.5008225616921269,0.4725909501998425,1.5415831553488493e+250,1
4932.YOL025W,0.0045362114813076,0.000636316128165,1.5821401970219736e-06,0.4314347415305709,0.4605911330049261,2.12000163337723e+247,0
4932.YIR033W,0.0439543250430158,0.0049588072720487,0.0001443072543574,0.4931348349274915,0.1630401626842908,1.287452216582291e+249,0
4932.YNL183C,0.0730486469576098,0.0103709023930462,0.0002393432676669,0.5028710768504681,0.2490740825835623,5.63099843790628e+249,0
4932.YNL059C,0.0344126388237134,0.0056560022316002,6.21761758475595e-05,0.4883134738771769,0.2712328767123287,1.675170323636987e+249,0
4932.YNL004W,0.0822774910057875,0.0179262875050336,0.0001710946278169,0.5089968152866242,0.2810791236646749,1.6832018005971206e+250,0
4932.YLR264W,0.0947911778507742,0.0254755346482918,0.0001879014652312,0.5090373437375587,0.4754875487548755,3.4001766828250016e+250,0
4932.YNL055C,0.0936962302518379,0.016257413815196,0.0002762906962462,0.510582221867263,0.2341248792580722,1.3841572966051396e+250,0
4932.YBR218C,0.0549038010323791,0.0097416100066867,8.517834326936976e-05,0.4945080445544554,0.3208954008954009,4.9700020468064085e+249,0
4932.YOL047C,0.0048490536524323,0.0006515091456193,3.962131300921697e-06,0.4488205560235889,0.3526881720430107,2.2232404625081472e+247,0
4932.YER110C,0.122790552166432,0.0291282887424953,0.0005696639984779,0.520136685379546,0.3193585077343039,4.4446370162107733e+250,0
4932.YJR032W,0.0904113874550289,0.0183667577770225,0.0002891037352857,0.5098899345988196,0.254412214472903,1.7668056592741613e+250,0
