Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
6239.F32H2.7,7.576331540268203e-05,5.572509493128465e-06,0.0,0.3197528567067845,0.0,0
6239.F37C12.7,0.028108190014395,0.0026743825245139,0.0001097657825823,0.4275665323164209,0.2287025570044438,0
6239.F58B3.7,0.0084854913251003,0.0011578071953528,7.749831468871401e-06,0.407436983279728,0.4234234234234234,0
6239.Y67D2.7,0.0047730888703689,0.0006740261575087,2.614109441361948e-06,0.3821848868220031,0.3092677931387609,0
6239.C52B9.9,0.0272747935449655,0.0020359691481489,5.179466977440297e-05,0.4174055362216257,0.2305942432683379,0
6239.F37C12.12,0.0206076217895295,0.0022798043562774,7.815440737422032e-05,0.4215336046328118,0.1982309528977642,0
6239.Y73B6BL.3,0.0203803318433214,0.0020969690987831,0.0001791358973409,0.4129661729158538,0.400405038006991,0
6239.Y32G9A.3,0.0062125918630199,0.0021013727421484,1.245617234057974e-07,0.3744204576803177,0.4245709123757904,0
6239.F20B6.6,0.0570497764982195,0.0116731536820422,7.970723430486802e-05,0.4468089242304085,0.2680059902235031,0
6239.F21C3.4a,0.0003788165770134,2.0981840869486116e-05,1.3207383777935836e-07,0.3267635448872954,0.3,0
6239.T08D2.8,0.0262141071293279,0.0061706737321088,1.7140284762336492e-05,0.4298418683073301,0.3644466783949066,0
6239.C29E4.17,7.576331540268203e-05,3.2207030490116936e-06,0.0,0.2975271977037686,0.0,0
6239.F26F2.7,0.0010606864156375,0.0001508263367123,3.488705511076767e-07,0.3575301553324338,0.2417582417582417,0
6239.C11D2.6d,0.0203803318433214,0.0041017678492435,4.86699895685334e-05,0.4246112910085908,0.3310214725628363,0
6239.F43C1.2b,0.1478899916660353,0.0344706728579169,0.0032527584149733,0.5030465229513973,0.2577902462797556,0
6239.F35C12.2a,0.0024244260928858,0.0002418445023877,3.458169454877571e-07,0.3394885366078182,0.1834677419354838,0
6239.T06D8.7,0.0009849231002348,0.000133618129957,8.820561532145449e-08,0.3617006980957997,0.282051282051282,0
6239.T08B2.7a,0.0738692325176149,0.0157704435532066,0.0003948005123647,0.4613816915839266,0.2583562365081872,0
6239.C55C2.1,0.0080309114326842,0.0021588061943694,1.4143211916713975e-06,0.3967029302716915,0.4251572327044025,0
6239.T12A2.2.3,0.0140919766648988,0.0013041014823189,4.383483773784136e-05,0.4045648699917061,0.276721883173496,1
6239.Y38F1A.8,0.0012122130464429,3.672402318261412e-05,8.40005248208081e-07,0.3314398722140766,0.3333333333333333,0
6239.Y73B3A.3,7.576331540268203e-05,1.330897201366317e-05,0.0,0.3085269771529695,0.0,0
6239.C31H1.2,7.576331540268203e-05,4.043503757152344e-06,0.0,0.3008863426386384,0.0,0
6239.B0464.2c,0.1006136828547617,0.0219342388452298,0.0004172533109031,0.4762774315720952,0.2341282991801418,0
6239.F40G12.11,0.0007576331540268,0.0001516736403828,1.2765526640481536e-07,0.3573056128832871,0.4222222222222222,0
6239.T25G3.3,0.0250776573982877,0.003666289746162,2.0929536895347512e-05,0.4159592521778798,0.3522292410509933,1
6239.F13E9.10,0.0003030532616107,2.6007611798461457e-05,4.2629646101227437e-08,0.3322983939004455,0.3333333333333333,0
6239.F37F2.3,0.0062125918630199,0.0006509877815957,6.90485351981619e-06,0.3931392307118058,0.4721469436916591,0
6239.C43H8.1,0.0015152663080536,0.0002307850124168,9.256063450113099e-08,0.3437515408766811,0.5263157894736842,0
6239.C03E10.3,7.576331540268203e-05,5.204423875592616e-07,0.0,0.2788604158855115,0.0,0
6239.F58E6.6,7.576331540268203e-05,4.7426500302499685e-06,0.0,0.3010247798433768,0.0,0
6239.F36A2.2,0.0063641184938252,0.0005696241973653,4.41325525234627e-06,0.3879523897836208,0.2079747561675272,0
6239.Y105E8A.23b,0.0091673611637245,0.0013974856498404,3.7948197498472862e-06,0.4074116120247756,0.3566115702479339,0
6239.C34C6.5a,0.0244715508750662,0.0051575431657303,0.0001184037414999,0.4333149928807121,0.2010460934946061,0
6239.ZK973.9,0.0113644973104023,0.0030728821179116,5.060470585795132e-05,0.4108268548871854,0.5659955257270693,0
6239.F25B3.6,0.032881278884764,0.0065347263188881,6.196916473636308e-05,0.431201679134375,0.4229414331477953,0
6239.K05F6.8,0.0003030532616107,3.5622329274499545e-05,2.361448312374617e-08,0.3319190867009549,0.6666666666666666,0
6239.C03B1.12,0.0252291840290931,0.0032157928652447,0.0002312071312105,0.4357971809435737,0.1278628025615977,0
6239.F10C2.4,0.0480339419653004,0.0087606162640243,0.000128785779178,0.4536400123075661,0.3445861427980524,0
6239.W06E11.1,0.0071217516478521,0.0009099636109175,3.661147491813657e-06,0.3802745177277461,0.3765728666209105,1
6239.Y17G9B.3,0.0416698234714751,0.008718001584719,0.0001416254187938,0.4493868450790488,0.2903924490809736,0
6239.F25H5.8,0.0021971361466777,0.0006844986728001,5.8473845133641925e-08,0.3735653235985995,0.6379310344827587,0
6239.K02F6.8,0.0009849231002348,0.0001676010692927,5.016313557497543e-08,0.3560998790347723,0.3333333333333333,0
6239.R02E12.4,0.0409121903174482,0.0093704315068027,0.0002014789771361,0.4501288667014704,0.2503057788772074,0
6239.M01E11.7a,0.0848549132510038,0.0234421270885806,0.0001460620306529,0.4715404019824052,0.3620388101621345,0
6239.ZK381.5a,0.0790211379649973,0.0220636541892571,0.0002719376687209,0.4715573950416859,0.3602832520247404,0
6239.E04F6.5a.1,0.0553072202439578,0.0108795440329017,0.0002284065139259,0.4434474093470159,0.2700715936636789,0
6239.W02D3.10a,0.010000757633154,0.0024008587779236,4.508732817495441e-05,0.4083906917702863,0.590677770067083,0
6239.T18D3.6,0.0003030532616107,1.2718514474865864e-05,1.1058051504085516e-07,0.3156950989170244,0.1666666666666666,0
6239.C24F3.6.1,0.0092431244791272,0.0015323376813514,4.7751970277045975e-06,0.3862233221668165,0.2323533396558731,0
6239.F11A5.13,7.576331540268203e-05,2.576824395378152e-06,0.0,0.2939513906550993,0.0,0
6239.F07B10.5,0.0055307220243957,0.0008760760178533,3.606814643298611e-06,0.3838553831151323,0.4155251141552511,0
6239.K10B3.6d.2,0.010000757633154,0.0010716796584171,1.0866890329298295e-05,0.3938729202038331,0.1517464723571593,0
6239.Y71H9A.3.1,0.0380331843321463,0.010878888723414,8.5322995863678e-05,0.441026159589206,0.3030592202050083,0
6239.D2024.5a,0.0019698462004697,0.0003296567306943,1.3331069511214983e-06,0.3699114082380207,0.2461538461538461,0
6239.Y102E9.2b,0.0106826274717781,0.001562912298462,0.0001600202798936,0.4044898347762518,0.2112462006079027,0
6239.F45E4.8.1,0.0001515266308053,5.765941596651202e-05,0.0,0.3439684074184255,1.0,0
6239.F52H3.3,0.0001515266308053,1.0173730661426825e-05,1.0395657813395432e-08,0.3086361335710484,0.0,0
6239.T05E8.3,0.0593984392757027,0.0074603344338451,0.0001616111379291,0.4491246320580657,0.2708447363619777,0
6239.C39E9.12,7.576331540268203e-05,1.8115100005934108e-05,0.0,0.320167510521452,0.0,0
6239.C53A5.16b,0.0109099174179862,0.0011590330825939,3.275317040607085e-06,0.396174457446842,0.3671328671328671,0
6239.W09H1.3,0.000227289946208,3.2234440119827285e-06,6.801037596914276e-08,0.3053163039575282,0.0,0
6239.K01G5.5,0.0506856580043942,0.0087721478498139,0.0002778102037951,0.4582792055129669,0.2734665198750481,0
6239.C46E10.8,0.0969770437154329,0.0249320745932531,0.0004514077873301,0.4813760863411597,0.2893153831118061,0
6239.F08F1.8,0.0059095386014091,0.0007683209041464,3.9482461702427686e-05,0.3893839058179361,0.2187812187812187,0
6239.F15E6.1,0.0309114326842942,0.0070951814491091,1.5626026011857523e-05,0.4318278052607664,0.4900876812641518,0
6239.F59G1.4,0.000227289946208,6.800530890181993e-06,2.2953807659974299e-07,0.3100842710730525,0.0,0
6239.R09F10.1,0.0072732782786574,0.0007804072473745,6.347139856226588e-06,0.4056560174539401,0.4258771929824561,0
6239.M01D7.6.1,0.0084097280096977,0.0014156698226913,6.331067114788816e-06,0.4121337371657242,0.3126945126945127,0
6239.T28B4.3,0.0003030532616107,6.566385032127439e-07,2.7838824328771345e-07,0.2853302694071466,0.0,0
6239.C30G4.7,0.003560875823926,0.0009742658224263,3.4764086463814e-07,0.4028088704020854,0.3552266419981498,0
6239.F23H11.8a,0.0725054928403667,0.0172838450071722,0.0002128012265842,0.4615769923105486,0.2936215422148188,0
6239.M01A10.2c,0.028335479960603,0.0076516990713061,5.0551879399444985e-05,0.4410410244703813,0.4018150277415377,0
6239.Y54E2A.10,0.0005303432078187,7.211357653249494e-07,0.0,0.2724049911527135,1.0,0
6239.F18H3.3a.1,0.0764451852413061,0.0134410398936163,0.0003961250555476,0.4676642657259379,0.2536516588796073,0
6239.C02B10.3,0.006667171755436,0.0014769376913721,1.4983077987857063e-06,0.3989525947441002,0.4976489028213166,0
6239.F15B10.3,0.000227289946208,1.0824194292912342e-05,2.086351978127881e-05,0.3176801688519481,0.0,0
6239.Y113G7B.1b,0.000227289946208,2.798569536133673e-05,9.796150879922845e-09,0.3211576221041562,0.0,0
6239.ZK1240.1,0.0011364497310402,0.0003792404922425,8.142667265886358e-08,0.3681214807576589,0.6761904761904762,0
6239.D1069.3b,0.001894082885067,0.0002959253686451,7.244192985284966e-07,0.3571593240443197,0.44,0
6239.C12D8.5,0.0202288052125161,0.0017172316350347,3.767242868931489e-05,0.3946926720059042,0.273605361718904,0
6239.C09B8.1,0.0022728994620804,0.0003732493006101,1.5738935868225697e-06,0.3663795647490339,0.128735632183908,0
6239.C06A8.4,0.0274263201757708,0.0061616374032623,4.761390705985442e-05,0.4417855482970979,0.3638297546716457,0
